unit;airpol;airemsect;geo\time;2014;2013;2012;2011;2010;2009;2008;2007;2006;2005;2004;2003;2002;2001;2000;1999;1998;1997;1996;1995;1994;1993;1992;1991;1990;1989;1988;1987;1986;1985
THS_T;GHG;CRF1D2;CH;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
THS_T;GHG;CRF1D2;CY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
THS_T;GHG;CRF1D2;CZ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
THS_T;GHG;CRF1D2;DE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
THS_T;GHG;CRF1D2;EE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
THS_T;GHG;CRF1D2;EL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
THS_T;GHG;CRF1D2;ES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
THS_T;GHG;CRF1D2;EU15;6.81d;6.26d;7.68d;9.92d;10d;10.41d;8.91d;13.15d;17.15d;15.44d;2.2d;1.91d;3.72d;2.53d;2.91d;2.48d;2.7d;2.91d;2.7d;2.48d;2.05d;1.84d;1.56d;1.78d;1.35d;;;;;
THS_T;GHG;CRF1D2;EU28;7.35;6.7;7.85;10.37;10.38;10.83;9.36;13.59;17.59;15.88;2.83;2.54;4.29;3.09;3.41;2.86;2.95;3.1;2.7;2.48;2.05;1.84;1.56;1.78;1.35;;;;;
THS_T;GHG;CRF1D2;EU28_IS_K;7.35;6.7;7.85;10.37;10.38;10.83;9.36;13.59;17.59;15.88;2.83;2.54;4.29;3.09;3.41;2.86;2.95;3.1;2.7;2.48;2.05;1.84;1.56;1.78;1.35;;;;;
THS_T;GHG;CRF1D2;FI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
THS_T;GHG;CRF1D2;FR;0.9;0.9;1.35;1.13;1.35;1.58;1.3;1.3;1.08;1.08;0.65;0.86;2.59;1.73;2.59;2.16;2.38;2.59;2.38;2.16;1.73;1.51;1.51;1.73;1.3;;;;;
THS_T;GHG;CRF1D2;HR;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;;;;;
THS_T;GHG;CRF1D2;HU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
THS_T;GHG;CRF1D2;IE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
THS_T;GHG;CRF1D2;IS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
THS_T;GHG;CRF1D2;LI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
THS_T;GHG;CRF1D2;LT;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
THS_T;GHG;CRF1D2;LU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
THS_T;GHG;CRF1D2;LV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
THS_T;GHG;CRF1D2;MT;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
THS_T;GHG;CRF1D2;NL;0d;0d;0d;0d;0d;0d;0d;0d;0d;0d;0d;0d;0d;0d;0d;0d;0d;0d;0d;0d;0d;0d;0d;0d;0d;;;;;
THS_T;GHG;CRF1D2;NO;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
THS_T;GHG;CRF1D2;PL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
THS_T;GHG;CRF1D2;PT;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
THS_T;GHG;CRF1D2;SE;5.91;5.36;6.33;8.8;8.65;8.83;7.61;11.86;16.07;14.36;1.56;1.04;1.13;0.8;0.32;0.32;0.32;0.32;0.32;0.32;0.32;0.32;0.05;0.05;0.05;;;;;
THS_T;GHG;CRF1D2;SI;0.54;0.44;0.17;0.45;0.38;0.42;0.45;0.44;0.44;0.44;0.63;0.63;0.57;0.57;0.5;0.38;0.25;0.19;0;0;0;0;0;0;0;0;0;0;0;
THS_T;GHG;CRF1D2;SK;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
THS_T;GHG;CRF1D2;TR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
THS_T;GHG;CRF1D2;UK;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
THS_T;GHG;CRF1D3;AT;23352.66;24453.07;23744.87;22668.84;23250.8;20586.99;20186.82;18833.26;17042.6;16004.77;13152.82;12985.42;12508.81;13552.81;12477.53;13213.8;11548.23;11755.98;12189.91;11454.01;10753.83;11145.84;10576.17;10814.86;9927.77;;;;;
THS_T;GHG;CRF1D3;BE;11002.63;12710.9;12027.49;10852.34;11594.57;9873.76;8476.04;7060.68;6122.33;5271.91;4909.08;4204.51;3509.41;3225.91;2961.22;2973.66;2877.4;2787.92;2939.08;2673.02;2418.93;2206.32;2560.77;2423.01;2295.19;;;;;
THS_T;GHG;CRF1D3;BG;5058.24;5334.71;5160.47;4556.96;4300.83;3593.9;3651.02;3209.4;3500.13;3263.9;3339.15;3207.57;3021.31;2532.88;2580.26;2009.73;1918.22;1098.27;1028.83;945.95;755.22;662.37;733.94;660.8;808.75;850.75;889.39;;;
THS_T;GHG;CRF1D3;CH;6657.5;7114.96;6752.97;6175.92;6544.51;6123.88;6089.52;5707.59;5816.83;5544.72;5339.72;5250.61;5011.41;5056.05;4737.29;4783.79;4716.08;4580.81;4906.17;4563.35;4362.23;4576.69;4556.23;4672;4467.16;;;;;
THS_T;GHG;CRF1D3;CY;144.83;142.6;142.76;157.83;142.57;148.46;132.79;72.36;49.02;44.12;46.41;51.96;40.56;32.26;29.16;32.96;34.01;31.16;37.76;33.26;15.4;15.15;15.25;15.45;17.95;;;;;
THS_T;GHG;CRF1D3;CZ;13247.69;12795.33;11306.25;10243.89;9941.8;8940.29;8415.21;8475.38;7538.98;7060.47;6905.95;6453.69;6105.75;5889.5;5319.41;5755.16;5649.03;5011.2;4738.5;4705.72;5599.91;5069.16;5085.89;4679;5415.9;;;;;
THS_T;GHG;CRF1D3;DE;98529.21;98745.33;95963.08;109239.28;108507.81;92727.66;86728.62;80948.89;71526.25;59289.75;52325.13;46926.01;37262.61;36736.78;34246.72;32790.27;31054.7;28978.32;21524.98;21104.36;21886.43;21820.54;21712.3;21500.18;21793.87;;;;;
THS_T;GHG;CRF1D3;DK;14720.71;14954.31;14900.25;14538.55;14898.11;12578.35;12292.81;12061.87;11026.96;10642.33;9875.62;9138.75;8039.03;7554.24;6836.69;6514.84;6183.26;6232.6;6020.63;5638.6;5376.4;5430.16;5208.3;4962.05;4571.65;;;;;
THS_T;GHG;CRF1D3;EE;3731.04;3733.24;3800.78;3732.25;3857.21;3260.66;2965.21;2754.5;2433.32;2713.03;2775.56;2673.03;2538.14;2509.35;2383.56;2365.03;2355.6;2764.45;2699.3;2269.46;1398.59;861.24;903.24;944.34;962.15;;;;;
THS_T;GHG;CRF1D3;EL;2676.93;2518.74;2907.25;3051.67;2833.64;2741.47;2740.74;2639.25;2501.77;2332.95;2340.98;2145.1;2387.51;2626.81;2732.42;2408.78;2204.5;2262.74;2328.69;2270.91;2279.59;2445.13;2581.37;2301.7;2083.06;;;;;
THS_T;GHG;CRF1D3;ES;26779.86;27107.63;29521.22;27597.77;24815.85;23792.69;21260.7;20673.78;19927.66;20228.53;19927.38;19586.99;18127.2;17218.68;16966.01;16594.55;16299.16;15604.3;15354.3;15252.44;15660.43;15627;15583.04;17105.7;18234.48;;;;;
THS_T;GHG;CRF1D3;EU15;397018.81;404212.26;390488.89;388091.26;401362.97;361941.07;346818.89;318138.22;294361.93;270497.94;249269.07;242119.07;216568.49;218740.24;209656.77;210823.51;202887.5;198825.22;190998.6;182818.02;179282.25;180097.55;175420.02;177630.93;167526.26;;;;;
THS_T;GHG;CRF1D3;EU28;506189.19;513013.31;498432.74;489401.89;501139.4;454229.05;435495.58;397258.03;371036.79;346262.86;321857.81;310271.72;279925.55;279847.72;270300.75;270829.63;264621.04;260823.69;249562.96;234274.09;228384.7;228184.71;209424.49;211145.52;200757.25;;;;;
THS_T;GHG;CRF1D3;EU28_IS_K;506159.6;512983.71;498404.07;489374.44;501113.66;454201.13;435467.83;397235.58;371012.76;346239.58;321835.39;310250.08;279904.41;279827.41;270281.29;270810.87;264602.97;260806.36;249546.56;234258.62;228370.11;228170.94;209411.19;211132.96;200745.53;;;;;
THS_T;GHG;CRF1D3;FI;39384.63;38357.97;37538.96;35986.36;36384.47;30741.9;34260.67;33374.27;34577.79;30941.97;33111.58;31478.85;30852.16;28469.2;29449.41;29652.02;27393;26735.91;23455.19;23476.08;23107.65;22229.2;18700.01;19005.73;19328.87;;;;;
THS_T;GHG;CRF1D3;FR;57297.87;61072.04;56210.98;54637.36;59995.44;55628.45;53709.7;48291.53;46774.41;46851.56;46169.73;45412.74;42517.1;44150.27;42833.81;44090.79;45427.16;45317.72;48770.28;45414.41;44620.71;48819.01;49987.74;50985.29;44266.76;;;;;
THS_T;GHG;CRF1D3;HR;5249.83;5962.4;6017.15;5834.61;5940.99;5577.15;5298.85;5323.07;5497.41;5908.79;5660.22;5755.73;4975.57;5187.98;4694.77;5257.71;5442.75;5428.42;5801.38;5212.59;4929.23;5493.15;5219.31;5986.51;5126.24;;;;;
THS_T;GHG;CRF1D3;HU;7537.78;7242.09;7077.44;7614.7;8032.32;7584.91;6485.13;5623.45;5103.78;4995.82;3963.2;3779.4;3616.74;3567.93;3412.64;3492.34;3461.28;3462.61;3538.78;3627.77;3378.36;3401.28;3316.15;3324.07;3132.51;2396.71;2171.75;2470.31;2402.58;2729.5
THS_T;GHG;CRF1D3;IE;1911.54;1681.64;1517.56;1389.82;1366.64;1223.84;1081.77;1008.2;931.45;902.02;715.32;612.46;643.41;654.29;597.6;557.23;587.23;493.36;475;424.65;431.6;429.78;424.19;479.54;500.82;;;;;
THS_T;GHG;CRF1D3;IS;;;0.11;0.15;0.22;0.21;0.28;0.54;0.4;0.39;0.52;0.59;0.4;0.4;0.4;0.4;0.31;0.31;0.31;0.31;0.31;0.31;;;;;;;;
THS_T;GHG;CRF1D3;IT;40590.49;43603.3;41268.06;35420.38;41810.15;42827.8;41275.46;34268.61;26528.96;23245.09;16517.3;20228.58;13644.15;18459.7;18664.56;19634.14;18165.83;17862.75;16644.13;16642.93;15996.75;15541.77;15234.57;16291.08;13947.42;;;;;
THS_T;GHG;CRF1D3;LI;16.56;18.39;20.95;20.56;19.07;18.02;15.29;15.13;11.73;10.38;9.66;8.93;7.19;7.05;10.27;6.77;6.21;5.61;4.91;5.04;6.4;5.31;5.67;4.37;5.51;;;;;
THS_T;GHG;CRF1D3;LT;5277.57;4977.76;4818.92;4367.85;4479.87;4492.1;4352.1;4109.28;4086.52;3899.38;3857.78;3683.12;3487.57;3228.99;2968.03;2719.7;2623.75;2379.88;2325.26;2122.39;2023.26;1956.99;1310.56;1309.57;1309.57;;;;;
THS_T;GHG;CRF1D3;LU;570.64;496.72;453.91;465.53;446.59;429.35;456.67;441.68;301.06;294.95;200.8;181.66;163.75;163.83;149.63;148.82;139.67;146.84;135.56;153.78;157.46;159.33;163.73;160.93;159.05;;;;;
THS_T;GHG;CRF1D3;LV;6336.25;5978.02;5923.17;5286.1;5053.71;5682.66;4971.82;5248.42;5368.51;5329.7;5322.48;5046.98;4753.46;4783.36;4283.36;4608.88;4693.46;4755.49;4744.49;4538.64;4003.92;3862.23;3466.38;3476.19;2964.03;;;;;
THS_T;GHG;CRF1D3;MT;14.72;10.12;8.98;5.66;1.6;1.9;2.2;5.17;3.86;2.05;0.41;0.07;;;;;;;;;;;;;;;;;;
THS_T;GHG;CRF1D3;NL;12755.36;13140.56;14035.61;13650.58;13250.48;12991.79;11482.15;10165.67;9816.11;9496.76;8207.83;7444.95;7768.57;7173.93;6805.78;6522.31;6192.78;5966.89;5508.72;4821.66;4487.72;4555.15;4301.92;4275.98;4081.08;;;;;
THS_T;GHG;CRF1D3;NO;;4856.08;5673.24;6305.45;6391.95;5371.35;5811.08;5568.44;5391.03;5313.15;5181.6;5390.92;5273.49;5150.13;4705.16;4847.19;4669.26;5051.59;4847.7;4826.14;4719.9;4408.22;4098.4;4379.89;4481.6;;;;;
THS_T;GHG;CRF1D3;PL;34396.31;34828.76;35680.13;32940.1;30353.35;26449.74;23784.71;21040.37;20685.53;19804.99;19192.1;18549.12;18371.76;18046.22;16888.14;16666.03;17381.11;17300.09;17320.56;17602.21;17261.14;17805.11;6394.32;5770.98;6813.47;6475.69;6869.31;;;
THS_T;GHG;CRF1D3;PT;11172.47;11051.62;11002.34;11331.86;12891.77;11979.11;11616.88;11741.45;11571.78;11229.62;11297.37;10833.46;11152.21;11303.94;11677.26;11408.7;11140.37;11309.97;11117.89;11042.56;10912.67;11140.3;11384.8;11432.74;11400.71;;;;;
THS_T;GHG;CRF1D3;RO;17473.38;17367.16;18045.4;17141.53;18975.26;18174.91;18201.89;15347.38;14687.12;14972.38;14616.34;13331.81;11025.8;10003.06;12949.44;13208.16;13998.21;15574.72;11954.66;6328.11;5635.17;4880.06;3684.13;3246.99;2760.24;2986.7;;;;
THS_T;GHG;CRF1D3;SE;28316.07;29763.74;28783.75;28073.18;30068.45;27754.93;26326.87;24630.17;24085.84;22715.01;21065.07;20800.6;19757.87;20111.08;17018.1;18386.39;18317.45;18061.66;19231.98;17669.06;16803.48;15299.86;14103.6;13178.66;12390.46;;;;;
THS_T;GHG;CRF1D3;SI;2855.81;3233.27;3090.07;3095.67;3162.15;2986.59;2632.16;2324.68;2335.43;2392.7;2246.58;2196.91;2041.1;1974.07;1984.05;1946.83;2226.43;2203.09;2169.94;2123.14;2148.5;2119.16;2131.36;2118.93;2177.85;2220.44;2263.71;2306.99;2350.27;
THS_T;GHG;CRF1D3;SK;7846.93;7195.59;6872.32;6333.47;5534.78;5394.7;7783.58;5586.34;5385.25;5377.58;4662.56;3423.27;3379.31;3351.89;3151.16;1943.6;1949.68;1989.08;2204.89;1946.81;1953.76;1961.26;1743.94;1981.75;1742.33;;;;;
THS_T;GHG;CRF1D3;TR;15244.6;19837.89;11750.99;16265.23;20871.78;21353.57;22199.48;22871.73;23647.5;24353.21;25305.04;26300.23;27339.21;28425.31;29557.57;30742.14;31974.71;32147.25;32234.97;32330.4;32484.98;32635.17;32874.05;32874.32;32841.81;;;;;
THS_T;GHG;CRF1D3;UK;27957.74;24554.7;20613.55;19187.75;19248.19;16062.99;14923;11998.93;11626.97;11050.7;9453.06;10138.99;8234.7;7338.77;6240.04;5927.2;5356.75;5308.26;5302.26;4779.53;4388.62;3248.16;2897.5;2713.49;2545.07;;;;;
THS_T;GHG;CRF2;AT;16075.6;15980.83;15696.93;16084.24;15925.85;13948.14;17274.08;16940.79;16251.81;15612.59;14863.58;15307.91;15166.35;14523.54;14642.16;13648.3;13867.34;14222.95;13060.95;13610.27;12739.49;12004.75;12054.17;13696.32;13663.05;;;;;
THS_T;GHG;CRF2;BE;19810.83;19817.67;19008.56;20581.61;21422.32;18559.12;24280.75;23903.24;25669.77;26392.7;27661.89;26638.9;26806.75;27014.22;28416.36;27203.96;28090.04;26943.22;29676.37;30164.94;28477.52;25488.68;26343.66;25243.04;26219.59;;;;;
THS_T;GHG;CRF2;BG;4710.19;4380.3;4341.16;4551.53;4001.06;3620.47;6458.54;7219.86;6810.71;7029.75;6580.45;6505.09;5896.16;6586.39;6656.96;5679.7;6534.05;8933.88;9699.67;9915.72;7928.39;7165.25;6953.6;8207.48;10194.23;10561.19;11643.8;;;
THS_T;GHG;CRF2;CH;4090.77;4073.76;4049.82;4045.88;4010.6;3796.57;3901.65;3822.68;3757.16;3775.91;3621.4;3327.9;3236.59;3198.93;3098.82;2845.91;2782.11;2666.59;2748.88;2873.36;2881.23;2690.57;2997.39;3156.63;3521.47;;;;;
THS_T;GHG;CRF2;CY;1374.57;1159.12;914.6;918.53;906.52;1018.39;1160.93;1135.37;1118.56;1055.25;1054.77;972.63;956.48;912.15;927.29;896.33;884.13;930.13;962.34;907.03;932.7;895.09;817.31;764.43;806.95;;;;;
THS_T;GHG;CRF2;CZ;15283.26;14598.63;14590.17;14710.61;14650.5;13603.11;16282.34;16036.44;15391.33;14388.64;15545.44;14626.68;13612.35;13860.33;14642.16;13238.2;15799.54;15713.53;14836.73;14162.86;14674.21;13435.94;14595.88;13830.83;17087.65;;;;;
THS_T;GHG;CRF2;DE;60975.32;60996.4;61079.52;62058.58;61949.89;65075.52;72747.71;76527.16;75494.47;75281.22;78338.74;76356.74;72522.74;73834.09;77114.8;74130.25;82164.08;95965.42;95697.84;97479.6;99277.88;93674.39;92626;92579.48;96381.81;;;;;
THS_T;GHG;CRF2;DK;2071.2;2132.59;2120.86;2175.38;2034.19;2084.33;2574.6;2876.57;2848.09;2788.97;3313.02;3482.12;3468.51;3515.56;3631.65;3442.07;3204.39;3105.55;3022.17;2878.82;2706.14;2592.53;2522.58;2469.28;2341.98;;;;;
THS_T;GHG;CRF2;EE;706.68;995.22;904.87;660.14;537.47;475.91;965.91;959.35;765.4;727.68;741.03;602.27;554.9;733.84;697.41;694.75;754.9;701.81;650.91;634.87;598.88;354.47;574.29;949.48;961.64;;;;;
THS_T;GHG;CRF2;EL;12368.83;11974.28;11140.31;10320.16;11661.84;11185.04;12987.4;13173.76;12739.51;15425.62;14673.33;14532.25;14768.63;14575.5;15176.38;16389.35;15552.78;14835.6;14338.11;13569.65;11636.59;11028.32;10577.36;11163.4;11226.96;;;;;
THS_T;GHG;CRF2;ES;37742.38;36386.83;38652.15;40384.41;42427.71;38996.43;43209.05;44613.17;44323.89;42858.42;40772.9;40141.51;37931.36;38857.59;42171.52;40239.51;37062.08;35562.6;33339.84;32565.03;30728.07;26454.41;27731.99;29017.15;30495.31;;;;;
THS_T;GHG;CRF2;EU15;287403.38;286454.69;285405.74;294905.63;304057.62;290767.26;335433.16;351320.18;346693.58;354122.43;355616.4;348662.95;340612.54;343358.7;356405.78;351858.54;384359.06;402571.45;396316.36;396082.94;387905.22;367929.29;375884.54;386101.14;396628.56;;;;;
THS_T;GHG;CRF2;EU28;374350.59;369352.74;371625.24;383929.07;387675.47;368629.18;437762.45;461252.65;450889.84;454379.37;455957.22;441600.74;427944.73;431985.71;447633.04;435732.26;475381.86;499595.91;493685.04;493230.2;478127.58;451471.57;460061.79;479533.98;513684.25;;;;;
THS_T;GHG;CRF2;EU28_IS_K;376371.07;371401.31;373656.47;385865.72;389732.45;370643.66;439959.84;462908.11;452396.74;455406.72;456997.58;442631.35;428972.52;433033.71;448678.35;436724.78;476223.46;500277.37;494231.32;493798.8;478654.34;452029.78;460661.16;480363.1;514633.42;;;;;
THS_T;GHG;CRF2;FI;5966.59;6050.51;6054.45;6308.09;6593.36;6050.79;7669.61;7238.85;6590.96;6514.57;6410.73;6098.87;5845.4;5868.79;5829.93;5611.14;5431.48;5403.63;5124.08;4916;4908.24;4710.22;4679.71;4949.24;5374.58;;;;;
THS_T;GHG;CRF2;FR;39958.87;40057.79;39552.74;41204.9;41564.95;40373.53;43882.51;45385.48;44812.71;45853.93;46168.49;48134.19;47316.39;46952.28;47007.59;48448.83;52977.71;58657.22;58095.19;57875.15;57528.24;56820.93;58914.29;61245.21;61361.94;;;;;
THS_T;GHG;CRF2;HR;2871.32;2706.65;2976.65;3250.6;3480.34;3210.51;3913.32;3981.54;3797.67;3627.96;3551.58;3173.58;3160.58;3205.45;3178.81;2903.1;2468;2713.27;2468.94;2468.46;2687.06;2409.96;2925.73;3530.98;4628.76;;;;;
THS_T;GHG;CRF2;HU;6128.69;5721.74;6237.64;6698.84;6562.63;6411.97;7457.89;8618.61;8865.04;9283.63;8543.01;7767.18;7512.4;8260.58;8270.01;7573.07;7640.53;8024.95;8616.18;8270.86;8659.07;7172.29;6301.26;8023.79;11711.9;13528.46;14286.69;14693.13;14951.71;15583.03
THS_T;GHG;CRF2;IE;2942.29;2503.4;2464.72;2262.74;2386.79;2605.87;3419.38;3844.87;3796.28;3693.91;3580.5;3538.83;4206.27;4802.04;4673.25;3864.63;3760.38;3910.58;3403.4;3199.21;3132.76;2860.01;2864.4;2913.37;3200.02;;;;;
THS_T;GHG;CRF2;IS;1914.16;1943.81;1930.24;1838.29;1945.48;1910.42;2100.15;1566.52;1424.57;954.55;975.62;974.05;979.16;1005.8;1010.78;965.18;818.03;665.58;536.43;561.2;521.81;555.57;598.43;828.32;948.31;;;;;
THS_T;GHG;CRF2;IT;30264.78;30869.81;31829.63;34787.27;34763.2;33957.11;39143;41799.18;41549.11;45556.56;44961.15;42209.78;40600.34;40386.29;38459.13;36753.38;36175.9;35540.59;34923.24;37957.44;34887.43;36307.24;39291.08;39893.94;40313.03;;;;;
THS_T;GHG;CRF2;LI;12.5;12.38;11.75;11.04;10.54;9.75;9.82;8.9;8.17;7.92;7.5;6.65;5.97;5.36;4.46;3.64;3.04;2.44;2.06;1.72;0.9;0.6;0.51;0.45;0.45;;;;;
THS_T;GHG;CRF2;LT;3200;3008.06;3576.76;3733.68;2257.61;2313.45;5498.23;6151.11;4369.34;4127.74;3786.21;3595.87;3513.13;3340.38;3091.92;2936.56;3001.01;2593.49;2630.4;2239.86;1952.13;1754.81;2685.76;4532.04;4499.32;;;;;
THS_T;GHG;CRF2;LU;645.78;609.68;631.4;690.52;672.53;652.7;720.22;780.1;782.97;727.43;755.79;697.85;748.76;729.01;782.33;754.93;716.82;874.91;982.46;1037.03;1396.74;1488.78;1511.54;1569.57;1648.46;;;;;
THS_T;GHG;CRF2;LV;837;828.38;892.51;823.16;711.12;441.11;447.99;432.84;404.92;347.38;350.66;315.17;298.08;283.27;260.31;307.5;273.35;266.26;249.2;237.25;217.84;169.86;322.83;610.71;707.49;;;;;
THS_T;GHG;CRF2;MT;238.67;225.54;206.34;177.32;150.79;139.6;119.02;103.05;86.15;48.27;34.73;25.36;22.35;17.16;11.85;7.93;8.4;8.96;8.83;8.94;8.99;8.72;8.73;7.55;7.49;;;;;
THS_T;GHG;CRF2;NL;11081.47;11455.64;11628.87;12347.98;12109.86;11637.91;11906.4;16418.29;16956.39;17344.18;17208.7;16791.26;18803.17;18282.85;22512.84;23689.75;30146.47;29556;28233.4;26387.77;27770.4;25497.97;24469.54;23872.99;24974.42;;;;;
THS_T;GHG;CRF2;NO;;8274.48;8196.12;8192.27;8197.29;7374.8;9699.1;9843.73;9736.18;10608.97;10947.94;10193.08;10982.94;11589.49;12075.5;11943.97;11732.4;11502.95;11404.57;11619.69;11708.34;11399.9;10634.76;13244.87;14492.81;;;;;
THS_T;GHG;CRF2;PL;30015.11;28399.27;28465.19;29500.65;26599.6;24574.16;30694.08;32109.71;29495.74;26945.04;26953.01;25239.74;22325.93;23887.35;25499.26;22001.73;22953.21;24570.32;23795.49;24560.8;23015.06;21054.3;21367.37;22033.69;25114.87;32798.28;33962.29;;;
THS_T;GHG;CRF2;PT;6135.9;5991.58;5848.78;5943.25;6798.76;6605.66;8294.85;8382.18;7770.87;7989.02;7989.73;7368.07;7367.61;7070.75;7371.21;7090.47;6643;6449.88;6136.58;5998.5;5264.42;5267.93;5375.47;5688.15;5609.11;;;;;
THS_T;GHG;CRF2;RO;11515.41;11061.65;13051.53;13856.78;13222.68;11819.14;17199.21;20782.02;20555.52;21047.48;21214.34;19446.61;18496.32;17598.22;18266.8;17041.5;19748.07;21722.49;22674.99;23276.91;20048.41;20018.41;19333.01;22257.58;30131.33;41295.99;;;;
THS_T;GHG;CRF2;SE;6432.51;6540.62;6699.7;7051.93;7516.41;5659.33;7508.29;7715.56;7765.04;7769.89;7831.4;7355.82;7686.79;7509.67;7473.84;7266.83;7180.38;6995.84;6979.98;7241.98;6884.03;6476.28;6302.74;6802.46;7023.92;;;;;
THS_T;GHG;CRF2;SI;1135.31;1095.57;1042.56;1038.89;1018.48;1018.25;1351.29;1489.64;1475.94;1425.5;1342.27;1300.85;1218.98;1213.11;1168.46;1123.99;1099.71;1126.91;1090.09;1086.48;1045.51;865.02;1069.4;1082.89;1390.41;1433.39;1489.79;1418.52;1405.34;
THS_T;GHG;CRF2;SK;8930.97;8717.92;9019.52;9102.71;9519.04;9215.85;10780.55;10912.91;11059.95;10202.62;10643.3;9366.77;9764.52;8728.76;8556.01;9469.36;9857.91;9718.47;9684.9;9377.21;8454.1;8238.14;7222.1;7601.41;9813.65;;;;;
THS_T;GHG;CRF2;TR;62809.54;63212.57;62404.93;58232.96;51784.73;45751.39;43547.15;41071.54;39750.71;37780.41;34305.21;31579.9;30046.5;28607.92;28410.05;28740.31;29798.53;29588.9;28034.26;26985.54;25511.85;25485.09;24658.09;24440.57;23124.39;;;;;
THS_T;GHG;CRF2;UK;34931.02;35087.05;32997.12;32704.57;36229.94;33375.77;39815.31;41720.98;39341.7;40313.42;41086.43;40008.85;37373.47;39436.52;41142.78;43325.14;61386.22;64547.46;63302.75;61201.54;60567.26;57256.86;60620.01;64997.54;66794.39;;;;;
THS_T;GHG;CRF2A;AT;2721.68;2719.69;2703.56;2779.36;2660.68;2714.93;3276.09;3265.67;3053.33;2888.79;2915.62;2829.34;2842.66;2758.67;2733.2;2606.43;2602.4;2765.48;2594.1;2657.39;3026.71;2925.54;2990.5;2950.1;3092.46;;;;;
THS_T;GHG;CRF2A;BE;4615.7;4505.86;4616.36;4918.27;4619.74;4612.01;5610.22;5634.59;5766.25;5465.03;5534.96;5445.75;5592.41;5489.51;5819.2;5515.49;5555.54;5477.81;5274.34;5698.74;5478.76;5297.73;5308.77;5200.77;5322.79;;;;;
THS_T;GHG;CRF2A;BG;1986.35;1922.95;2033.16;1923.71;1790.67;1730.23;2789.21;2796.29;2307.82;2171.13;1966.83;1738.47;1704.13;1636.5;1611.72;1437.64;1541.68;2103.59;2677.55;2720.26;2096.55;1773.91;1751.83;2068.09;3276.13;3556.89;3736.03;;;
THS_T;GHG;CRF2A;CH;2009.21;1954.79;1951.35;2069.31;2111.85;1978.36;2015.82;2054.2;2020.52;2032.9;1908.25;1791.39;1829.16;1905.67;1875.18;1755.19;1756.42;1755.57;1943.64;2147.05;2267.39;2083.67;2273.22;2415.31;2749.16;;;;;
THS_T;GHG;CRF2A;CY;985.7;765.12;527.52;571.73;584.65;723.6;895.44;893.73;902.17;894.2;919.4;854.7;851.92;819.44;846.54;823.81;817.93;863.48;898.63;838.76;873.38;840.73;767.55;716.21;759.18;;;;;
THS_T;GHG;CRF2A;CZ;2543.48;2394.38;3066.31;3381.45;3023.3;3055.09;3648.66;3794.5;3375.61;3277.53;3266.8;3109.69;3013.63;3277.54;3594.47;3531.36;3575.48;3414.5;3228.73;3002.08;3228.46;3175.82;3486.32;3345.87;4058.64;;;;;
