airpol,cpa08,induse,origin,unit,geo\time	2012 	2011 	2010 
NMVOC,CPA_C16,P3_S13,WORLD,THS_T,EU28	0.001 	0 	0 
NMVOC,CPA_C16,P3_S14,DOM,T,EU28	9941 	9394 	11710 
NMVOC,CPA_C16,P3_S14,DOM,THS_T,EU28	9.941 	9.394 	11.71 
NMVOC,CPA_C16,P3_S14,ROW,T,EU28	1208 	1726 	1922 
NMVOC,CPA_C16,P3_S14,ROW,THS_T,EU28	1.208 	1.726 	1.922 
NMVOC,CPA_C16,P3_S14,WORLD,T,EU28	11149 	11120 	13632 
NMVOC,CPA_C16,P3_S14,WORLD,THS_T,EU28	11.149 	11.12 	13.632 
NMVOC,CPA_C16,P3_S15,DOM,T,EU28	19 	18 	17 
NMVOC,CPA_C16,P3_S15,DOM,THS_T,EU28	0.019 	0.018 	0.017 
NMVOC,CPA_C16,P3_S15,ROW,T,EU28	1 	2 	2 
NMVOC,CPA_C16,P3_S15,ROW,THS_T,EU28	0.001 	0.002 	0.002 
NMVOC,CPA_C16,P3_S15,WORLD,T,EU28	20 	19 	19 
NMVOC,CPA_C16,P3_S15,WORLD,THS_T,EU28	0.02 	0.019 	0.019 
NMVOC,CPA_C16,P5,DOM,T,EU28	7560 	7987 	7721 
NMVOC,CPA_C16,P5,DOM,THS_T,EU28	7.56 	7.987 	7.721 
NMVOC,CPA_C16,P5,ROW,T,EU28	643 	939 	817 
NMVOC,CPA_C16,P5,ROW,THS_T,EU28	0.643 	0.939 	0.817 
NMVOC,CPA_C16,P5,WORLD,T,EU28	8202 	8926 	8539 
NMVOC,CPA_C16,P5,WORLD,THS_T,EU28	8.202 	8.926 	8.539 
NMVOC,CPA_C16,P51G,DOM,T,EU28	9333 	9179 	8719 
NMVOC,CPA_C16,P51G,DOM,THS_T,EU28	9.333 	9.179 	8.719 
NMVOC,CPA_C16,P51G,ROW,T,EU28	750 	1086 	1027 
NMVOC,CPA_C16,P51G,ROW,THS_T,EU28	0.75 	1.086 	1.027 
NMVOC,CPA_C16,P51G,WORLD,T,EU28	10083 	10265 	9746 
NMVOC,CPA_C16,P51G,WORLD,THS_T,EU28	10.083 	10.265 	9.746 
NMVOC,CPA_C16,P52,DOM,T,EU28	-1773 	-1192 	-997 
NMVOC,CPA_C16,P52,DOM,THS_T,EU28	-1.773 	-1.192 	-0.997 
NMVOC,CPA_C16,P52,ROW,T,EU28	-108 	-148 	-210 
NMVOC,CPA_C16,P52,ROW,THS_T,EU28	-0.108 	-0.148 	-0.21 
NMVOC,CPA_C16,P52,WORLD,T,EU28	-1881 	-1340 	-1207 
NMVOC,CPA_C16,P52,WORLD,THS_T,EU28	-1.881 	-1.34 	-1.207 
NMVOC,CPA_C16,P53,DOM,T,EU28	0 	0 	0 
NMVOC,CPA_C16,P53,DOM,THS_T,EU28	0 	0 	0 
NMVOC,CPA_C16,P53,ROW,T,EU28	0 	0 	0 
NMVOC,CPA_C16,P53,ROW,THS_T,EU28	0 	0 	0 
NMVOC,CPA_C16,P53,WORLD,T,EU28	0 	0 	0 
NMVOC,CPA_C16,P53,WORLD,THS_T,EU28	0 	0 	0 
NMVOC,CPA_C16,P5M,DOM,T,EU28	-1773 	-1192 	-997 
NMVOC,CPA_C16,P5M,DOM,THS_T,EU28	-1.773 	-1.192 	-0.997 
NMVOC,CPA_C16,P5M,ROW,T,EU28	-108 	-148 	-210 
NMVOC,CPA_C16,P5M,ROW,THS_T,EU28	-0.108 	-0.148 	-0.21 
NMVOC,CPA_C16,P5M,WORLD,T,EU28	-1881 	-1340 	-1207 
NMVOC,CPA_C16,P5M,WORLD,THS_T,EU28	-1.881 	-1.34 	-1.207 
NMVOC,CPA_C16,P6,DOM,T,EU28	15138 	14157 	16764 
NMVOC,CPA_C16,P6,DOM,THS_T,EU28	15.138 	14.157 	16.764 
NMVOC,CPA_C16,P6,ROW,T,EU28	1314 	1565 	1773 
NMVOC,CPA_C16,P6,ROW,THS_T,EU28	1.314 	1.565 	1.773 
NMVOC,CPA_C16,P6,WORLD,T,EU28	16452 	15721 	18537 
NMVOC,CPA_C16,P6,WORLD,THS_T,EU28	16.452 	15.721 	18.537 
NMVOC,CPA_C16,TFU,DOM,T,EU28	32658 	31556 	36213 
NMVOC,CPA_C16,TFU,DOM,THS_T,EU28	32.658 	31.556 	36.213 
NMVOC,CPA_C16,TFU,ROW,T,EU28	3166 	4231 	4514 
NMVOC,CPA_C16,TFU,ROW,THS_T,EU28	3.166 	4.231 	4.514 
NMVOC,CPA_C16,TFU,WORLD,T,EU28	35824 	35787 	40726 
NMVOC,CPA_C16,TFU,WORLD,THS_T,EU28	35.824 	35.787 	40.726 
NMVOC,CPA_C17,P3,DOM,T,EU28	18211 	17077 	17106 
NMVOC,CPA_C17,P3,DOM,THS_T,EU28	18.211 	17.077 	17.106 
NMVOC,CPA_C17,P3,ROW,T,EU28	2304 	3867 	3632 
NMVOC,CPA_C17,P3,ROW,THS_T,EU28	2.304 	3.867 	3.632 
NMVOC,CPA_C17,P3,WORLD,T,EU28	20515 	20943 	20738 
NMVOC,CPA_C17,P3,WORLD,THS_T,EU28	20.515 	20.943 	20.738 
NMVOC,CPA_C17,P3_S13,DOM,T,EU28	79 	147 	151 
NMVOC,CPA_C17,P3_S13,DOM,THS_T,EU28	0.079 	0.147 	0.151 
NMVOC,CPA_C17,P3_S13,ROW,T,EU28	9 	29 	34 
NMVOC,CPA_C17,P3_S13,ROW,THS_T,EU28	0.009 	0.029 	0.034 
NMVOC,CPA_C17,P3_S13,WORLD,T,EU28	88 	176 	185 
NMVOC,CPA_C17,P3_S13,WORLD,THS_T,EU28	0.088 	0.176 	0.185 
NMVOC,CPA_C17,P3_S14,DOM,T,EU28	18132 	16930 	16956 
NMVOC,CPA_C17,P3_S14,DOM,THS_T,EU28	18.132 	16.93 	16.956 
NMVOC,CPA_C17,P3_S14,ROW,T,EU28	2295 	3837 	3598 
NMVOC,CPA_C17,P3_S14,ROW,THS_T,EU28	2.295 	3.837 	3.598 
NMVOC,CPA_C17,P3_S14,WORLD,T,EU28	20426 	20767 	20553 
NMVOC,CPA_C17,P3_S14,WORLD,THS_T,EU28	20.426 	20.767 	20.553 
NMVOC,CPA_C17,P3_S15,DOM,T,EU28	0 	0 	0 
NMVOC,CPA_C17,P3_S15,DOM,THS_T,EU28	0 	0 	0 
NMVOC,CPA_C17,P3_S15,ROW,T,EU28	0 	0 	0 
NMVOC,CPA_C17,P3_S15,ROW,THS_T,EU28	0 	0 	0 
NMVOC,CPA_C17,P3_S15,WORLD,T,EU28	0 	0 	0 
NMVOC,CPA_C17,P3_S15,WORLD,THS_T,EU28	0 	0 	0 
NMVOC,CPA_C17,P5,DOM,T,EU28	-1101 	-713 	138 
NMVOC,CPA_C17,P5,DOM,THS_T,EU28	-1.101 	-0.713 	0.138 
NMVOC,CPA_C17,P5,ROW,T,EU28	-129 	-210 	-10 
NMVOC,CPA_C17,P5,ROW,THS_T,EU28	-0.129 	-0.21 	-0.01 
NMVOC,CPA_C17,P5,WORLD,T,EU28	-1230 	-923 	128 
NMVOC,CPA_C17,P5,WORLD,THS_T,EU28	-1.23 	-0.923 	0.128 
NMVOC,CPA_C17,P51G,DOM,T,EU28	1 	1 	1 
NMVOC,CPA_C17,P51G,DOM,THS_T,EU28	0.001 	0.001 	0.001 
NMVOC,CPA_C17,P51G,ROW,T,EU28	0 	0 	0 
NMVOC,CPA_C17,P51G,ROW,THS_T,EU28	0 	0 	0 
NMVOC,CPA_C17,P51G,WORLD,T,EU28	1 	1 	1 
NMVOC,CPA_C17,P51G,WORLD,THS_T,EU28	0.001 	0.001 	0.001 
NMVOC,CPA_C17,P52,DOM,T,EU28	-1101 	-714 	137 
NMVOC,CPA_C17,P52,DOM,THS_T,EU28	-1.101 	-0.714 	0.137 
NMVOC,CPA_C17,P52,ROW,T,EU28	-129 	-210 	-10 
NMVOC,CPA_C17,P52,ROW,THS_T,EU28	-0.129 	-0.21 	-0.01 
NMVOC,CPA_C17,P52,WORLD,T,EU28	-1231 	-924 	127 
NMVOC,CPA_C17,P52,WORLD,THS_T,EU28	-1.231 	-0.924 	0.127 
NMVOC,CPA_C17,P53,DOM,T,EU28	0 	0 	0 
NMVOC,CPA_C17,P53,DOM,THS_T,EU28	0 	0 	0 
NMVOC,CPA_C17,P53,ROW,T,EU28	0 	0 	0 
NMVOC,CPA_C17,P53,ROW,THS_T,EU28	0 	0 	0 
NMVOC,CPA_C17,P53,WORLD,T,EU28	0 	0 	0 
NMVOC,CPA_C17,P53,WORLD,THS_T,EU28	0 	0 	0 
NMVOC,CPA_C17,P5M,DOM,T,EU28	-1101 	-714 	137 
NMVOC,CPA_C17,P5M,DOM,THS_T,EU28	-1.101 	-0.714 	0.137 
NMVOC,CPA_C17,P5M,ROW,T,EU28	-129 	-210 	-10 
NMVOC,CPA_C17,P5M,ROW,THS_T,EU28	-0.129 	-0.21 	-0.01 
NMVOC,CPA_C17,P5M,WORLD,T,EU28	-1231 	-924 	127 
NMVOC,CPA_C17,P5M,WORLD,THS_T,EU28	-1.231 	-0.924 	0.127 
NMVOC,CPA_C17,P6,DOM,T,EU28	22757 	21256 	20287 
NMVOC,CPA_C17,P6,DOM,THS_T,EU28	22.757 	21.256 	20.287 
NMVOC,CPA_C17,P6,ROW,T,EU28	3058 	3871 	3378 
NMVOC,CPA_C17,P6,ROW,THS_T,EU28	3.058 	3.871 	3.378 
NMVOC,CPA_C17,P6,WORLD,T,EU28	25814 	25127 	23664 
NMVOC,CPA_C17,P6,WORLD,THS_T,EU28	25.814 	25.127 	23.664 
NMVOC,CPA_C17,TFU,DOM,T,EU28	39867 	37619 	37531 
NMVOC,CPA_C17,TFU,DOM,THS_T,EU28	39.867 	37.619 	37.531 
NMVOC,CPA_C17,TFU,ROW,T,EU28	5232 	7528 	6999 
NMVOC,CPA_C17,TFU,ROW,THS_T,EU28	5.232 	7.528 	6.999 
NMVOC,CPA_C17,TFU,WORLD,T,EU28	45099 	45147 	44530 
NMVOC,CPA_C17,TFU,WORLD,THS_T,EU28	45.099 	45.147 	44.53 
NMVOC,CPA_C18,P3,DOM,T,EU28	14644 	13514 	13718 
NMVOC,CPA_C18,P3,DOM,THS_T,EU28	14.644 	13.514 	13.718 
NMVOC,CPA_C18,P3,ROW,T,EU28	421 	557 	546 
NMVOC,CPA_C18,P3,ROW,THS_T,EU28	0.421 	0.557 	0.546 
NMVOC,CPA_C18,P3,WORLD,T,EU28	15065 	14071 	14264 
NMVOC,CPA_C18,P3,WORLD,THS_T,EU28	15.065 	14.071 	14.264 
NMVOC,CPA_C18,P3_S13,DOM,T,EU28	12 	10 	12 
NMVOC,CPA_C18,P3_S13,DOM,THS_T,EU28	0.012 	0.01 	0.012 
NMVOC,CPA_C18,P3_S13,ROW,T,EU28	0 	0 	0 
NMVOC,CPA_C18,P3_S13,ROW,THS_T,EU28	0 	0 	0 
NMVOC,CPA_C18,P3_S13,WORLD,T,EU28	12 	10 	13 
NMVOC,CPA_C18,P3_S13,WORLD,THS_T,EU28	0.012 	0.01 	0.013 
NMVOC,CPA_C18,P3_S14,DOM,T,EU28	14626 	13499 	13701 
NMVOC,CPA_C18,P3_S14,DOM,THS_T,EU28	14.626 	13.499 	13.701 
NMVOC,CPA_C18,P3_S14,ROW,T,EU28	421 	556 	545 
NMVOC,CPA_C18,P3_S14,ROW,THS_T,EU28	0.421 	0.556 	0.545 
NMVOC,CPA_C18,P3_S14,WORLD,T,EU28	15047 	14055 	14246 
NMVOC,CPA_C18,P3_S14,WORLD,THS_T,EU28	15.047 	14.055 	14.246 
NMVOC,CPA_C18,P3_S15,DOM,T,EU28	6 	5 	5 
NMVOC,CPA_C18,P3_S15,DOM,THS_T,EU28	0.006 	0.005 	0.005 
NMVOC,CPA_C18,P3_S15,ROW,T,EU28	0 	0 	0 
NMVOC,CPA_C18,P3_S15,ROW,THS_T,EU28	0 	0 	0 
NMVOC,CPA_C18,P3_S15,WORLD,T,EU28	6 	5 	5 
NMVOC,CPA_C18,P3_S15,WORLD,THS_T,EU28	0.006 	0.005 	0.005 
NMVOC,CPA_C18,P5,DOM,T,EU28	1953 	2429 	3404 
NMVOC,CPA_C18,P5,DOM,THS_T,EU28	1.953 	2.429 	3.404 
NMVOC,CPA_C18,P5,ROW,T,EU28	-13 	138 	189 
NMVOC,CPA_C18,P5,ROW,THS_T,EU28	-0.013 	0.138 	0.189 
NMVOC,CPA_C18,P5,WORLD,T,EU28	1941 	2568 	3593 
NMVOC,CPA_C18,P5,WORLD,THS_T,EU28	1.941 	2.568 	3.593 
NMVOC,CPA_C18,P51G,DOM,T,EU28	48 	44 	50 
NMVOC,CPA_C18,P51G,DOM,THS_T,EU28	0.048 	0.044 	0.05 
NMVOC,CPA_C18,P51G,ROW,T,EU28	3 	2 	3 
NMVOC,CPA_C18,P51G,ROW,THS_T,EU28	0.003 	0.002 	0.003 
NMVOC,CPA_C18,P51G,WORLD,T,EU28	51 	46 	53 
NMVOC,CPA_C18,P51G,WORLD,THS_T,EU28	0.051 	0.046 	0.053 
NMVOC,CPA_C18,P52,DOM,T,EU28	1906 	2386 	3354 
NMVOC,CPA_C18,P52,DOM,THS_T,EU28	1.906 	2.386 	3.354 
NMVOC,CPA_C18,P52,ROW,T,EU28	-16 	136 	186 
NMVOC,CPA_C18,P52,ROW,THS_T,EU28	-0.016 	0.136 	0.186 
NMVOC,CPA_C18,P52,WORLD,T,EU28	1890 	2522 	3539 
NMVOC,CPA_C18,P52,WORLD,THS_T,EU28	1.89 	2.522 	3.539 
NMVOC,CPA_C18,P53,DOM,T,EU28	0 	0 	0 
NMVOC,CPA_C18,P53,DOM,THS_T,EU28	0 	0 	0 
NMVOC,CPA_C18,P53,ROW,T,EU28	0 	0 	0 
NMVOC,CPA_C18,P53,ROW,THS_T,EU28	0 	0 	0 
NMVOC,CPA_C18,P53,WORLD,T,EU28	0 	0 	0 
NMVOC,CPA_C18,P53,WORLD,THS_T,EU28	0 	0 	0 
NMVOC,CPA_C18,P5M,DOM,T,EU28	1906 	2386 	3354 
NMVOC,CPA_C18,P5M,DOM,THS_T,EU28	1.906 	2.386 	3.354 
NMVOC,CPA_C18,P5M,ROW,T,EU28	-16 	136 	186 
NMVOC,CPA_C18,P5M,ROW,THS_T,EU28	-0.016 	0.136 	0.186 
NMVOC,CPA_C18,P5M,WORLD,T,EU28	1890 	2522 	3539 
NMVOC,CPA_C18,P5M,WORLD,THS_T,EU28	1.89 	2.522 	3.539 
NMVOC,CPA_C18,P6,DOM,T,EU28	3025 	2800 	2505 
NMVOC,CPA_C18,P6,DOM,THS_T,EU28	3.025 	2.8 	2.505 
NMVOC,CPA_C18,P6,ROW,T,EU28	153 	138 	131 
NMVOC,CPA_C18,P6,ROW,THS_T,EU28	0.153 	0.138 	0.131 
NMVOC,CPA_C18,P6,WORLD,T,EU28	3179 	2938 	2636 
NMVOC,CPA_C18,P6,WORLD,THS_T,EU28	3.179 	2.938 	2.636 
NMVOC,CPA_C18,TFU,DOM,T,EU28	19622 	18743 	19628 
NMVOC,CPA_C18,TFU,DOM,THS_T,EU28	19.622 	18.743 	19.628 
NMVOC,CPA_C18,TFU,ROW,T,EU28	562 	833 	865 
NMVOC,CPA_C18,TFU,ROW,THS_T,EU28	0.562 	0.833 	0.865 
NMVOC,CPA_C18,TFU,WORLD,T,EU28	20184 	19577 	20493 
NMVOC,CPA_C18,TFU,WORLD,THS_T,EU28	20.184 	19.577 	20.493 
NMVOC,CPA_C19,P3,DOM,T,EU28	109379 	99792 	101179 
NMVOC,CPA_C19,P3,DOM,THS_T,EU28	109.379 	99.792 	101.179 
NMVOC,CPA_C19,P3,ROW,T,EU28	128087 	130779 	110452 
NMVOC,CPA_C19,P3,ROW,THS_T,EU28	128.087 	130.779 	110.452 
NMVOC,CPA_C19,P3,WORLD,T,EU28	237466 	230571 	211631 
NMVOC,CPA_C19,P3,WORLD,THS_T,EU28	237.466 	230.571 	211.631 
NMVOC,CPA_C19,P3_S13,DOM,T,EU28	139 	123 	128 
NMVOC,CPA_C19,P3_S13,DOM,THS_T,EU28	0.139 	0.123 	0.128 
NMVOC,CPA_C19,P3_S13,ROW,T,EU28	131 	128 	113 
NMVOC,CPA_C19,P3_S13,ROW,THS_T,EU28	0.131 	0.128 	0.113 
NMVOC,CPA_C19,P3_S13,WORLD,T,EU28	270 	251 	241 
NMVOC,CPA_C19,P3_S13,WORLD,THS_T,EU28	0.27 	0.251 	0.241 
NMVOC,CPA_C19,P3_S14,DOM,T,EU28	109239 	99667 	101050 
NMVOC,CPA_C19,P3_S14,DOM,THS_T,EU28	109.239 	99.667 	101.05 
NMVOC,CPA_C19,P3_S14,ROW,T,EU28	127954 	130650 	110338 
NMVOC,CPA_C19,P3_S14,ROW,THS_T,EU28	127.954 	130.65 	110.338 
NMVOC,CPA_C19,P3_S14,WORLD,T,EU28	237194 	230317 	211388 
NMVOC,CPA_C19,P3_S14,WORLD,THS_T,EU28	237.194 	230.317 	211.388 
NMVOC,CPA_C19,P3_S15,DOM,T,EU28	1 	1 	1 
NMVOC,CPA_C19,P3_S15,DOM,THS_T,EU28	0.001 	0.001 	0.001 
NMVOC,CPA_C19,P3_S15,ROW,T,EU28	1 	1 	1 
NMVOC,CPA_C19,P3_S15,ROW,THS_T,EU28	0.001 	0.001 	0.001 
NMVOC,CPA_C19,P3_S15,WORLD,T,EU28	2 	2 	2 
NMVOC,CPA_C19,P3_S15,WORLD,THS_T,EU28	0.002 	0.002 	0.002 
NMVOC,CPA_C19,P5,DOM,T,EU28	6003 	12610 	5875 
NMVOC,CPA_C19,P5,DOM,THS_T,EU28	6.003 	12.61 	5.875 
NMVOC,CPA_C19,P5,ROW,T,EU28	7474 	15989 	6636 
NMVOC,CPA_C19,P5,ROW,THS_T,EU28	7.474 	15.989 	6.636 
NMVOC,CPA_C19,P5,WORLD,T,EU28	13477 	28599 	12511 
NMVOC,CPA_C19,P5,WORLD,THS_T,EU28	13.477 	28.599 	12.511 
NMVOC,CPA_C19,P51G,DOM,T,EU28	0 	0 	0 
NMVOC,CPA_C19,P51G,DOM,THS_T,EU28	0 	0 	0 
NMVOC,CPA_C19,P51G,ROW,T,EU28	0 	0 	0 
NMVOC,CPA_C19,P51G,ROW,THS_T,EU28	0 	0 	0 
NMVOC,CPA_C19,P51G,WORLD,T,EU28	0 	0 	0 
NMVOC,CPA_C19,P51G,WORLD,THS_T,EU28	0 	0 	0 
NMVOC,CPA_C19,P52,DOM,T,EU28	6003 	12610 	5875 
NMVOC,CPA_C19,P52,DOM,THS_T,EU28	6.003 	12.61 	5.875 
NMVOC,CPA_C19,P52,ROW,T,EU28	7474 	15989 	6636 
NMVOC,CPA_C19,P52,ROW,THS_T,EU28	7.474 	15.989 	6.636 
NMVOC,CPA_C19,P52,WORLD,T,EU28	13477 	28599 	12511 
NMVOC,CPA_C19,P52,WORLD,THS_T,EU28	13.477 	28.599 	12.511 
NMVOC,CPA_C19,P53,DOM,T,EU28	0 	0 	0 
NMVOC,CPA_C19,P53,DOM,THS_T,EU28	0 	0 	0 
NMVOC,CPA_C19,P53,ROW,T,EU28	0 	0 	0 
NMVOC,CPA_C19,P53,ROW,THS_T,EU28	0 	0 	0 
NMVOC,CPA_C19,P53,WORLD,T,EU28	0 	0 	0 
NMVOC,CPA_C19,P53,WORLD,THS_T,EU28	0 	0 	0 
NMVOC,CPA_C19,P5M,DOM,T,EU28	6003 	12610 	5875 
NMVOC,CPA_C19,P5M,DOM,THS_T,EU28	6.003 	12.61 	5.875 
NMVOC,CPA_C19,P5M,ROW,T,EU28	7474 	15989 	6636 
NMVOC,CPA_C19,P5M,ROW,THS_T,EU28	7.474 	15.989 	6.636 
NMVOC,CPA_C19,P5M,WORLD,T,EU28	13477 	28599 	12511 
NMVOC,CPA_C19,P5M,WORLD,THS_T,EU28	13.477 	28.599 	12.511 
NMVOC,CPA_C19,P6,DOM,T,EU28	59568 	59070 	60145 
NMVOC,CPA_C19,P6,DOM,THS_T,EU28	59.568 	59.07 	60.145 
NMVOC,CPA_C19,P6,ROW,T,EU28	65789 	66444 	54569 
NMVOC,CPA_C19,P6,ROW,THS_T,EU28	65.789 	66.444 	54.569 
NMVOC,CPA_C19,P6,WORLD,T,EU28	125357 	125514 	114715 
NMVOC,CPA_C19,P6,WORLD,THS_T,EU28	125.357 	125.514 	114.715 
NMVOC,CPA_C19,TFU,DOM,T,EU28	174949 	171472 	167199 
NMVOC,CPA_C19,TFU,DOM,THS_T,EU28	174.949 	171.472 	167.199 
NMVOC,CPA_C19,TFU,ROW,T,EU28	201351 	213212 	171658 
NMVOC,CPA_C19,TFU,ROW,THS_T,EU28	201.351 	213.212 	171.658 
NMVOC,CPA_C19,TFU,WORLD,T,EU28	376300 	384684 	338857 
NMVOC,CPA_C19,TFU,WORLD,THS_T,EU28	376.3 	384.684 	338.857 
NMVOC,CPA_C20,P3,DOM,T,EU28	37914 	35969 	40993 
NMVOC,CPA_C20,P3,DOM,THS_T,EU28	37.914 	35.969 	40.993 
NMVOC,CPA_C20,P3,ROW,T,EU28	14872 	19532 	18525 
NMVOC,CPA_C20,P3,ROW,THS_T,EU28	14.872 	19.532 	18.525 
NMVOC,CPA_C20,P3,WORLD,T,EU28	52785 	55501 	59518 
NMVOC,CPA_C20,P3,WORLD,THS_T,EU28	52.785 	55.501 	59.518 
NMVOC,CPA_C20,P3_S13,DOM,T,EU28	162 	144 	146 
NMVOC,CPA_C20,P3_S13,DOM,THS_T,EU28	0.162 	0.144 	0.146 
NMVOC,CPA_C20,P3_S13,ROW,T,EU28	51 	61 	55 
NMVOC,CPA_C20,P3_S13,ROW,THS_T,EU28	0.051 	0.061 	0.055 
NMVOC,CPA_C20,P3_S13,WORLD,T,EU28	213 	205 	201 
NMVOC,CPA_C20,P3_S13,WORLD,THS_T,EU28	0.213 	0.205 	0.201 
NMVOC,CPA_C20,P3_S14,DOM,T,EU28	37751 	35824 	40847 
NMVOC,CPA_C20,P3_S14,DOM,THS_T,EU28	37.751 	35.824 	40.847 
NMVOC,CPA_C20,P3_S14,ROW,T,EU28	14820 	19472 	18470 
NMVOC,CPA_C20,P3_S14,ROW,THS_T,EU28	14.82 	19.472 	18.47 
NMVOC,CPA_C20,P3_S14,WORLD,T,EU28	52572 	55296 	59318 
NMVOC,CPA_C20,P3_S14,WORLD,THS_T,EU28	52.572 	55.296 	59.318 
NMVOC,CPA_C20,P3_S15,DOM,T,EU28	0 	0 	0 
NMVOC,CPA_C20,P3_S15,DOM,THS_T,EU28	0 	0 	0 
NMVOC,CPA_C20,P3_S15,ROW,T,EU28	0 	0 	0 
NMVOC,CPA_C20,P3_S15,ROW,THS_T,EU28	0 	0 	0 
NMVOC,CPA_C20,P3_S15,WORLD,T,EU28	0 	0 	0 
NMVOC,CPA_C20,P3_S15,WORLD,THS_T,EU28	0 	0 	0 
NMVOC,CPA_C20,P5,DOM,T,EU28	2126 	3349 	3289 
NMVOC,CPA_C20,P5,DOM,THS_T,EU28	2.126 	3.349 	3.289 
NMVOC,CPA_C20,P5,ROW,T,EU28	1403 	2122 	2198 
NMVOC,CPA_C20,P5,ROW,THS_T,EU28	1.403 	2.122 	2.198 
NMVOC,CPA_C20,P5,WORLD,T,EU28	3529 	5471 	5487 
NMVOC,CPA_C20,P5,WORLD,THS_T,EU28	3.529 	5.471 	5.487 
NMVOC,CPA_C20,P51G,DOM,T,EU28	187 	171 	398 
NMVOC,CPA_C20,P51G,DOM,THS_T,EU28	0.187 	0.171 	0.398 
NMVOC,CPA_C20,P51G,ROW,T,EU28	125 	153 	412 
NMVOC,CPA_C20,P51G,ROW,THS_T,EU28	0.125 	0.153 	0.412 
NMVOC,CPA_C20,P51G,WORLD,T,EU28	312 	324 	810 
NMVOC,CPA_C20,P51G,WORLD,THS_T,EU28	0.312 	0.324 	0.81 
NMVOC,CPA_C20,P52,DOM,T,EU28	1939 	3178 	2891 
NMVOC,CPA_C20,P52,DOM,THS_T,EU28	1.939 	3.178 	2.891 
NMVOC,CPA_C20,P52,ROW,T,EU28	1278 	1970 	1786 
NMVOC,CPA_C20,P52,ROW,THS_T,EU28	1.278 	1.97 	1.786 
NMVOC,CPA_C20,P52,WORLD,T,EU28	3218 	5148 	4678 
NMVOC,CPA_C20,P52,WORLD,THS_T,EU28	3.218 	5.148 	4.678 
NMVOC,CPA_C20,P53,DOM,T,EU28	0 	0 	0 
NMVOC,CPA_C20,P53,DOM,THS_T,EU28	0 	0 	0 
NMVOC,CPA_C20,P53,ROW,T,EU28	0 	0 	0 
NMVOC,CPA_C20,P53,ROW,THS_T,EU28	0 	0 	0 
NMVOC,CPA_C20,P53,WORLD,T,EU28	0 	0 	0 
NMVOC,CPA_C20,P53,WORLD,THS_T,EU28	0 	0 	0 
NMVOC,CPA_C20,P5M,DOM,T,EU28	1939 	3178 	2891 
NMVOC,CPA_C20,P5M,DOM,THS_T,EU28	1.939 	3.178 	2.891 
NMVOC,CPA_C20,P5M,ROW,T,EU28	1278 	1970 	1786 
NMVOC,CPA_C20,P5M,ROW,THS_T,EU28	1.278 	1.97 	1.786 
NMVOC,CPA_C20,P5M,WORLD,T,EU28	3218 	5148 	4678 
NMVOC,CPA_C20,P5M,WORLD,THS_T,EU28	3.218 	5.148 	4.678 
NMVOC,CPA_C20,P6,DOM,T,EU28	123737 	127345 	130649 
NMVOC,CPA_C20,P6,DOM,THS_T,EU28	123.737 	127.345 	130.649 
NMVOC,CPA_C20,P6,ROW,T,EU28	37429 	43070 	35352 
NMVOC,CPA_C20,P6,ROW,THS_T,EU28	37.429 	43.07 	35.352 
NMVOC,CPA_C20,P6,WORLD,T,EU28	161166 	170414 	166002 
NMVOC,CPA_C20,P6,WORLD,THS_T,EU28	161.166 	170.414 	166.002 
NMVOC,CPA_C20,TFU,DOM,T,EU28	163777 	166662 	174932 
NMVOC,CPA_C20,TFU,DOM,THS_T,EU28	163.777 	166.662 	174.932 
NMVOC,CPA_C20,TFU,ROW,T,EU28	53703 	64724 	56075 
NMVOC,CPA_C20,TFU,ROW,THS_T,EU28	53.703 	64.724 	56.075 
NMVOC,CPA_C20,TFU,WORLD,T,EU28	217481 	231387 	231007 
NMVOC,CPA_C20,TFU,WORLD,THS_T,EU28	217.481 	231.387 	231.007 
NMVOC,CPA_C21,P3,DOM,T,EU28	27561 	24416 	25776 
NMVOC,CPA_C21,P3,DOM,THS_T,EU28	27.561 	24.416 	25.776 
NMVOC,CPA_C21,P3,ROW,T,EU28	15294 	19500 	20079 
NMVOC,CPA_C21,P3,ROW,THS_T,EU28	15.294 	19.5 	20.079 
NMVOC,CPA_C21,P3,WORLD,T,EU28	42854 	43916 	45855 
NMVOC,CPA_C21,P3,WORLD,THS_T,EU28	42.854 	43.916 	45.855 
NMVOC,CPA_C21,P3_S13,DOM,T,EU28	15776 	13875 	15281 
NMVOC,CPA_C21,P3_S13,DOM,THS_T,EU28	15.776 	13.875 	15.281 
NMVOC,CPA_C21,P3_S13,ROW,T,EU28	8695 	11393 	12068 
NMVOC,CPA_C21,P3_S13,ROW,THS_T,EU28	8.695 	11.393 	12.068 
NMVOC,CPA_C21,P3_S13,WORLD,T,EU28	24471 	25267 	27350 
NMVOC,CPA_C21,P3_S13,WORLD,THS_T,EU28	24.471 	25.267 	27.35 
NMVOC,CPA_C21,P3_S14,DOM,T,EU28	11784 	10541 	10494 
NMVOC,CPA_C21,P3_S14,DOM,THS_T,EU28	11.784 	10.541 	10.494 
NMVOC,CPA_C21,P3_S14,ROW,T,EU28	6599 	8107 	8011 
NMVOC,CPA_C21,P3_S14,ROW,THS_T,EU28	6.599 	8.107 	8.011 
