airpol;cpa08;t_cols;origin;unit;geo\time;2011;2010;2009;2008
CH4;CPA_C10-C12;P52_P53;ROW;T;EU27;-4624;-4317;3712;27057
CH4;CPA_C10-C12;P52_P53;ROW;THS_T;EU27;-4.624;-4.317;3.712;27.057
CH4;CPA_C10-C12;P52_P53;WORLD;T;EU27;-20942;-32210;21403;173595
CH4;CPA_C10-C12;P52_P53;WORLD;THS_T;EU27;-20.942;-32.21;21.403;173.595
CH4;CPA_C10-C12;P53;DOM;T;EU27;0;0;0;0
CH4;CPA_C10-C12;P53;DOM;THS_T;EU27;0;0;0;0
CH4;CPA_C10-C12;P53;ROW;T;EU27;0;0;845;1093
CH4;CPA_C10-C12;P53;ROW;THS_T;EU27;0;0;0.845;1.093
CH4;CPA_C10-C12;P53;WORLD;T;EU27;0;0;845;1093
CH4;CPA_C10-C12;P53;WORLD;THS_T;EU27;0;0;0.845;1.093
CH4;CPA_C10-C12;P6;DOM;T;EU27;458363;437285;434765;468750
CH4;CPA_C10-C12;P6;DOM;THS_T;EU27;458.363;437.285;434.765;468.75
CH4;CPA_C10-C12;P6;ROW;T;EU27;107998;93917;83772;98864
CH4;CPA_C10-C12;P6;ROW;THS_T;EU27;107.998;93.917;83.772;98.864
CH4;CPA_C10-C12;P6;WORLD;T;EU27;566362;531202;518537;567614
CH4;CPA_C10-C12;P6;WORLD;THS_T;EU27;566.362;531.202;518.537;567.614
CH4;CPA_C10-C12;P6_S22;DOM;T;EU27;458363;437285;434765;468750
CH4;CPA_C10-C12;P6_S22;DOM;THS_T;EU27;458.363;437.285;434.765;468.75
CH4;CPA_C10-C12;P6_S22;ROW;T;EU27;107998;93917;83772;98864
CH4;CPA_C10-C12;P6_S22;ROW;THS_T;EU27;107.998;93.917;83.772;98.864
CH4;CPA_C10-C12;P6_S22;WORLD;T;EU27;566362;531202;518537;567614
CH4;CPA_C10-C12;P6_S22;WORLD;THS_T;EU27;566.362;531.202;518.537;567.614
CH4;CPA_C13-C15;FINUBP;DOM;T;EU27;126491;122414;130170;152290
CH4;CPA_C13-C15;FINUBP;DOM;THS_T;EU27;126.491;122.414;130.17;152.29
CH4;CPA_C13-C15;FINUBP;ROW;T;EU27;191361;183296;188708;218804
CH4;CPA_C13-C15;FINUBP;ROW;THS_T;EU27;191.361;183.296;188.708;218.804
CH4;CPA_C13-C15;FINUBP;WORLD;T;EU27;317852;305710;318879;371094
CH4;CPA_C13-C15;FINUBP;WORLD;THS_T;EU27;317.852;305.71;318.879;371.094
CH4;CPA_C13-C15;P3;DOM;T;EU27;90559;95693;101791;122162
CH4;CPA_C13-C15;P3;DOM;THS_T;EU27;90.559;95.693;101.791;122.162
CH4;CPA_C13-C15;P3;ROW;T;EU27;158848;157262;166397;192378
CH4;CPA_C13-C15;P3;ROW;THS_T;EU27;158.848;157.262;166.397;192.378
CH4;CPA_C13-C15;P3;WORLD;T;EU27;249407;252955;268188;314539
CH4;CPA_C13-C15;P3;WORLD;THS_T;EU27;249.407;252.955;268.188;314.539
CH4;CPA_C13-C15;P3_S13;DOM;T;EU27;123;113;105;162
CH4;CPA_C13-C15;P3_S13;DOM;THS_T;EU27;0.123;0.113;0.105;0.162
CH4;CPA_C13-C15;P3_S13;ROW;T;EU27;115;115;142;196
CH4;CPA_C13-C15;P3_S13;ROW;THS_T;EU27;0.115;0.115;0.142;0.196
CH4;CPA_C13-C15;P3_S13;WORLD;T;EU27;237;228;246;358
CH4;CPA_C13-C15;P3_S13;WORLD;THS_T;EU27;0.237;0.228;0.246;0.358
CH4;CPA_C13-C15;P3_S14;DOM;T;EU27;90434;95571;101675;121976
CH4;CPA_C13-C15;P3_S14;DOM;THS_T;EU27;90.434;95.571;101.675;121.976
CH4;CPA_C13-C15;P3_S14;ROW;T;EU27;158732;157135;166240;192159
CH4;CPA_C13-C15;P3_S14;ROW;THS_T;EU27;158.732;157.135;166.24;192.159
CH4;CPA_C13-C15;P3_S14;WORLD;T;EU27;249166;252706;267915;314134
CH4;CPA_C13-C15;P3_S14;WORLD;THS_T;EU27;249.166;252.706;267.915;314.134
CH4;CPA_C13-C15;P3_S15;DOM;T;EU27;2;9;12;24
CH4;CPA_C13-C15;P3_S15;DOM;THS_T;EU27;0.002;0.009;0.012;0.024
CH4;CPA_C13-C15;P3_S15;ROW;T;EU27;2;11;15;23
CH4;CPA_C13-C15;P3_S15;ROW;THS_T;EU27;0.002;0.011;0.015;0.023
CH4;CPA_C13-C15;P3_S15;WORLD;T;EU27;3;20;27;47
CH4;CPA_C13-C15;P3_S15;WORLD;THS_T;EU27;0.003;0.02;0.027;0.047
CH4;CPA_C13-C15;P5;DOM;T;EU27;-120;-1976;-4912;-10763
CH4;CPA_C13-C15;P5;DOM;THS_T;EU27;-0.12;-1.976;-4.912;-10.763
CH4;CPA_C13-C15;P5;ROW;T;EU27;3605;1452;-1620;-5052
CH4;CPA_C13-C15;P5;ROW;THS_T;EU27;3.605;1.452;-1.62;-5.052
CH4;CPA_C13-C15;P5;WORLD;T;EU27;3485;-524;-6531;-15815
CH4;CPA_C13-C15;P5;WORLD;THS_T;EU27;3.485;-0.524;-6.531;-15.815
CH4;CPA_C13-C15;P51;DOM;T;EU27;1029;937;787;727
CH4;CPA_C13-C15;P51;DOM;THS_T;EU27;1.029;0.937;0.787;0.727
CH4;CPA_C13-C15;P51;ROW;T;EU27;1345;1086;1122;1380
CH4;CPA_C13-C15;P51;ROW;THS_T;EU27;1.345;1.086;1.122;1.38
CH4;CPA_C13-C15;P51;WORLD;T;EU27;2374;2023;1909;2107
CH4;CPA_C13-C15;P51;WORLD;THS_T;EU27;2.374;2.023;1.909;2.107
CH4;CPA_C13-C15;P52;DOM;T;EU27;-1154;-2917;-5701;-11490
CH4;CPA_C13-C15;P52;DOM;THS_T;EU27;-1.154;-2.917;-5.701;-11.49
CH4;CPA_C13-C15;P52;ROW;T;EU27;2253;359;-2743;-6433
CH4;CPA_C13-C15;P52;ROW;THS_T;EU27;2.253;0.359;-2.743;-6.433
CH4;CPA_C13-C15;P52;WORLD;T;EU27;1099;-2558;-8445;-17922
CH4;CPA_C13-C15;P52;WORLD;THS_T;EU27;1.099;-2.558;-8.445;-17.922
CH4;CPA_C13-C15;P52_P53;DOM;T;EU27;-1149;-2913;-5699;-11490
CH4;CPA_C13-C15;P52_P53;DOM;THS_T;EU27;-1.149;-2.913;-5.699;-11.49
CH4;CPA_C13-C15;P52_P53;ROW;T;EU27;2261;366;-2742;-6433
CH4;CPA_C13-C15;P52_P53;ROW;THS_T;EU27;2.261;0.366;-2.742;-6.433
CH4;CPA_C13-C15;P52_P53;WORLD;T;EU27;1111;-2547;-8441;-17922
CH4;CPA_C13-C15;P52_P53;WORLD;THS_T;EU27;1.111;-2.547;-8.441;-17.922
CH4;CPA_C13-C15;P53;DOM;T;EU27;4;4;3;0
CH4;CPA_C13-C15;P53;DOM;THS_T;EU27;0.004;0.004;0.003;0
CH4;CPA_C13-C15;P53;ROW;T;EU27;8;7;1;0
CH4;CPA_C13-C15;P53;ROW;THS_T;EU27;0.008;0.007;0.001;0
CH4;CPA_C13-C15;P53;WORLD;T;EU27;12;11;4;0
CH4;CPA_C13-C15;P53;WORLD;THS_T;EU27;0.012;0.011;0.004;0
CH4;CPA_C13-C15;P6;DOM;T;EU27;36053;28697;33291;40891
CH4;CPA_C13-C15;P6;DOM;THS_T;EU27;36.053;28.697;33.291;40.891
CH4;CPA_C13-C15;P6;ROW;T;EU27;28907;24582;23931;31479
CH4;CPA_C13-C15;P6;ROW;THS_T;EU27;28.907;24.582;23.931;31.479
CH4;CPA_C13-C15;P6;WORLD;T;EU27;64960;53279;57222;72370
CH4;CPA_C13-C15;P6;WORLD;THS_T;EU27;64.96;53.279;57.222;72.37
CH4;CPA_C13-C15;P6_S22;DOM;T;EU27;36053;28697;33291;40891
CH4;CPA_C13-C15;P6_S22;DOM;THS_T;EU27;36.053;28.697;33.291;40.891
CH4;CPA_C13-C15;P6_S22;ROW;T;EU27;28907;24582;23931;31479
CH4;CPA_C13-C15;P6_S22;ROW;THS_T;EU27;28.907;24.582;23.931;31.479
CH4;CPA_C13-C15;P6_S22;WORLD;T;EU27;64960;53279;57222;72370
CH4;CPA_C13-C15;P6_S22;WORLD;THS_T;EU27;64.96;53.279;57.222;72.37
CH4;CPA_C16;FINUBP;DOM;T;EU27;25085;24353;28108;35044
CH4;CPA_C16;FINUBP;DOM;THS_T;EU27;25.085;24.353;28.108;35.044
CH4;CPA_C16;FINUBP;ROW;T;EU27;11186;10638;9803;13942
CH4;CPA_C16;FINUBP;ROW;THS_T;EU27;11.186;10.638;9.803;13.942
CH4;CPA_C16;FINUBP;WORLD;T;EU27;36272;34991;37911;48986
CH4;CPA_C16;FINUBP;WORLD;THS_T;EU27;36.272;34.991;37.911;48.986
CH4;CPA_C16;P3;DOM;T;EU27;7783;8948;12128;12963
CH4;CPA_C16;P3;DOM;THS_T;EU27;7.783;8.948;12.128;12.963
CH4;CPA_C16;P3;ROW;T;EU27;4113;4214;4683;5837
CH4;CPA_C16;P3;ROW;THS_T;EU27;4.113;4.214;4.683;5.837
CH4;CPA_C16;P3;WORLD;T;EU27;11896;13162;16811;18800
CH4;CPA_C16;P3;WORLD;THS_T;EU27;11.896;13.162;16.811;18.8
CH4;CPA_C16;P3_S13;DOM;T;EU27;23;21;0;0
CH4;CPA_C16;P3_S13;DOM;THS_T;EU27;0.023;0.021;0;0
CH4;CPA_C16;P3_S13;ROW;T;EU27;9;8;0;0
CH4;CPA_C16;P3_S13;ROW;THS_T;EU27;0.009;0.008;0;0
CH4;CPA_C16;P3_S13;WORLD;T;EU27;32;28;0;0
CH4;CPA_C16;P3_S13;WORLD;THS_T;EU27;0.032;0.028;0;0
CH4;CPA_C16;P3_S14;DOM;T;EU27;7760;8928;12127;12963
CH4;CPA_C16;P3_S14;DOM;THS_T;EU27;7.76;8.928;12.127;12.963
CH4;CPA_C16;P3_S14;ROW;T;EU27;4104;4207;4683;5837
CH4;CPA_C16;P3_S14;ROW;THS_T;EU27;4.104;4.207;4.683;5.837
CH4;CPA_C16;P3_S14;WORLD;T;EU27;11865;13134;16811;18800
CH4;CPA_C16;P3_S14;WORLD;THS_T;EU27;11.865;13.134;16.811;18.8
CH4;CPA_C16;P3_S15;DOM;T;EU27;0;0;0;0
CH4;CPA_C16;P3_S15;DOM;THS_T;EU27;0;0;0;0
CH4;CPA_C16;P3_S15;ROW;T;EU27;0;0;0;0
CH4;CPA_C16;P3_S15;ROW;THS_T;EU27;0;0;0;0
CH4;CPA_C16;P3_S15;WORLD;T;EU27;0;0;0;0
CH4;CPA_C16;P3_S15;WORLD;THS_T;EU27;0;0;0;0
CH4;CPA_C16;P5;DOM;T;EU27;7119;6050;5422;6813
CH4;CPA_C16;P5;DOM;THS_T;EU27;7.119;6.05;5.422;6.813
CH4;CPA_C16;P5;ROW;T;EU27;2926;2305;1854;2668
CH4;CPA_C16;P5;ROW;THS_T;EU27;2.926;2.305;1.854;2.668
CH4;CPA_C16;P5;WORLD;T;EU27;10044;8355;7276;9481
CH4;CPA_C16;P5;WORLD;THS_T;EU27;10.044;8.355;7.276;9.481
CH4;CPA_C16;P51;DOM;T;EU27;7706;7002;9035;11275
CH4;CPA_C16;P51;DOM;THS_T;EU27;7.706;7.002;9.035;11.275
CH4;CPA_C16;P51;ROW;T;EU27;3243;2765;2856;4141
CH4;CPA_C16;P51;ROW;THS_T;EU27;3.243;2.765;2.856;4.141
CH4;CPA_C16;P51;WORLD;T;EU27;10950;9768;11891;15416
CH4;CPA_C16;P51;WORLD;THS_T;EU27;10.95;9.768;11.891;15.416
CH4;CPA_C16;P52;DOM;T;EU27;-587;-952;-3613;-4462
CH4;CPA_C16;P52;DOM;THS_T;EU27;-0.587;-0.952;-3.613;-4.462
CH4;CPA_C16;P52;ROW;T;EU27;-318;-461;-1002;-1473
CH4;CPA_C16;P52;ROW;THS_T;EU27;-0.318;-0.461;-1.002;-1.473
CH4;CPA_C16;P52;WORLD;T;EU27;-905;-1413;-4615;-5935
CH4;CPA_C16;P52;WORLD;THS_T;EU27;-0.905;-1.413;-4.615;-5.935
CH4;CPA_C16;P52_P53;DOM;T;EU27;-587;-952;-3613;-4462
CH4;CPA_C16;P52_P53;DOM;THS_T;EU27;-0.587;-0.952;-3.613;-4.462
CH4;CPA_C16;P52_P53;ROW;T;EU27;-318;-461;-1002;-1473
CH4;CPA_C16;P52_P53;ROW;THS_T;EU27;-0.318;-0.461;-1.002;-1.473
CH4;CPA_C16;P52_P53;WORLD;T;EU27;-905;-1413;-4615;-5935
CH4;CPA_C16;P52_P53;WORLD;THS_T;EU27;-0.905;-1.413;-4.615;-5.935
CH4;CPA_C16;P53;DOM;T;EU27;0;0;0;0
CH4;CPA_C16;P53;DOM;THS_T;EU27;0;0;0;0
CH4;CPA_C16;P53;ROW;T;EU27;0;0;0;0
CH4;CPA_C16;P53;ROW;THS_T;EU27;0;0;0;0
CH4;CPA_C16;P53;WORLD;T;EU27;0;0;0;0
CH4;CPA_C16;P53;WORLD;THS_T;EU27;0;0;0;0
CH4;CPA_C16;P6;DOM;T;EU27;10183;9354;10557;15268
CH4;CPA_C16;P6;DOM;THS_T;EU27;10.183;9.354;10.557;15.268
CH4;CPA_C16;P6;ROW;T;EU27;4148;4119;3266;5436
CH4;CPA_C16;P6;ROW;THS_T;EU27;4.148;4.119;3.266;5.436
CH4;CPA_C16;P6;WORLD;T;EU27;14331;13473;13824;20704
CH4;CPA_C16;P6;WORLD;THS_T;EU27;14.331;13.473;13.824;20.704
CH4;CPA_C16;P6_S22;DOM;T;EU27;10183;9354;10557;15268
CH4;CPA_C16;P6_S22;DOM;THS_T;EU27;10.183;9.354;10.557;15.268
CH4;CPA_C16;P6_S22;ROW;T;EU27;4148;4119;3266;5436
CH4;CPA_C16;P6_S22;ROW;THS_T;EU27;4.148;4.119;3.266;5.436
CH4;CPA_C16;P6_S22;WORLD;T;EU27;14331;13473;13824;20704
CH4;CPA_C16;P6_S22;WORLD;THS_T;EU27;14.331;13.473;13.824;20.704
CH4;CPA_C17;FINUBP;DOM;T;EU27;58434;54908;68405;77118
CH4;CPA_C17;FINUBP;DOM;THS_T;EU27;58.434;54.908;68.405;77.118
CH4;CPA_C17;FINUBP;ROW;T;EU27;29103;24812;23454;32143
CH4;CPA_C17;FINUBP;ROW;THS_T;EU27;29.103;24.812;23.454;32.143
CH4;CPA_C17;FINUBP;WORLD;T;EU27;87537;79720;91858;109262
CH4;CPA_C17;FINUBP;WORLD;THS_T;EU27;87.537;79.72;91.858;109.262
CH4;CPA_C17;P3;DOM;T;EU27;25522;26604;36419;36820
CH4;CPA_C17;P3;DOM;THS_T;EU27;25.522;26.604;36.419;36.82
CH4;CPA_C17;P3;ROW;T;EU27;13681;12199;13114;16370
CH4;CPA_C17;P3;ROW;THS_T;EU27;13.681;12.199;13.114;16.37
CH4;CPA_C17;P3;WORLD;T;EU27;39203;38803;49533;53190
CH4;CPA_C17;P3;WORLD;THS_T;EU27;39.203;38.803;49.533;53.19
CH4;CPA_C17;P3_S13;DOM;T;EU27;199;174;220;196
CH4;CPA_C17;P3_S13;DOM;THS_T;EU27;0.199;0.174;0.22;0.196
CH4;CPA_C17;P3_S13;ROW;T;EU27;102;71;77;96
CH4;CPA_C17;P3_S13;ROW;THS_T;EU27;0.102;0.071;0.077;0.096
CH4;CPA_C17;P3_S13;WORLD;T;EU27;301;245;296;292
CH4;CPA_C17;P3_S13;WORLD;THS_T;EU27;0.301;0.245;0.296;0.292
CH4;CPA_C17;P3_S14;DOM;T;EU27;25323;26430;36199;36623
CH4;CPA_C17;P3_S14;DOM;THS_T;EU27;25.323;26.43;36.199;36.623
CH4;CPA_C17;P3_S14;ROW;T;EU27;13579;12128;13037;16274
CH4;CPA_C17;P3_S14;ROW;THS_T;EU27;13.579;12.128;13.037;16.274
CH4;CPA_C17;P3_S14;WORLD;T;EU27;38902;38558;49237;52897
CH4;CPA_C17;P3_S14;WORLD;THS_T;EU27;38.902;38.558;49.237;52.897
CH4;CPA_C17;P3_S15;DOM;T;EU27;0;0;0;0
CH4;CPA_C17;P3_S15;DOM;THS_T;EU27;0;0;0;0
CH4;CPA_C17;P3_S15;ROW;T;EU27;0;0;0;0
CH4;CPA_C17;P3_S15;ROW;THS_T;EU27;0;0;0;0
CH4;CPA_C17;P3_S15;WORLD;T;EU27;0;0;0;0
CH4;CPA_C17;P3_S15;WORLD;THS_T;EU27;0;0;0;0
CH4;CPA_C17;P5;DOM;T;EU27;1156;137;-937;1565
CH4;CPA_C17;P5;DOM;THS_T;EU27;1.156;0.137;-0.937;1.565
CH4;CPA_C17;P5;ROW;T;EU27;645;272;-281;580
CH4;CPA_C17;P5;ROW;THS_T;EU27;0.645;0.272;-0.281;0.58
CH4;CPA_C17;P5;WORLD;T;EU27;1800;409;-1217;2145
CH4;CPA_C17;P5;WORLD;THS_T;EU27;1.8;0.409;-1.217;2.145
CH4;CPA_C17;P51;DOM;T;EU27;31;40;64;22
CH4;CPA_C17;P51;DOM;THS_T;EU27;0.031;0.04;0.064;0.022
CH4;CPA_C17;P51;ROW;T;EU27;16;18;22;11
CH4;CPA_C17;P51;ROW;THS_T;EU27;0.016;0.018;0.022;0.011
CH4;CPA_C17;P51;WORLD;T;EU27;47;58;86;34
CH4;CPA_C17;P51;WORLD;THS_T;EU27;0.047;0.058;0.086;0.034
CH4;CPA_C17;P52;DOM;T;EU27;1125;97;-1001;1542
CH4;CPA_C17;P52;DOM;THS_T;EU27;1.125;0.097;-1.001;1.542
CH4;CPA_C17;P52;ROW;T;EU27;629;254;-302;569
CH4;CPA_C17;P52;ROW;THS_T;EU27;0.629;0.254;-0.302;0.569
CH4;CPA_C17;P52;WORLD;T;EU27;1754;351;-1303;2112
CH4;CPA_C17;P52;WORLD;THS_T;EU27;1.754;0.351;-1.303;2.112
CH4;CPA_C17;P52_P53;DOM;T;EU27;1125;97;-1001;1542
CH4;CPA_C17;P52_P53;DOM;THS_T;EU27;1.125;0.097;-1.001;1.542
CH4;CPA_C17;P52_P53;ROW;T;EU27;629;254;-302;569
CH4;CPA_C17;P52_P53;ROW;THS_T;EU27;0.629;0.254;-0.302;0.569
CH4;CPA_C17;P52_P53;WORLD;T;EU27;1754;351;-1303;2112
CH4;CPA_C17;P52_P53;WORLD;THS_T;EU27;1.754;0.351;-1.303;2.112
CH4;CPA_C17;P53;DOM;T;EU27;0;0;0;0
CH4;CPA_C17;P53;DOM;THS_T;EU27;0;0;0;0
CH4;CPA_C17;P53;ROW;T;EU27;0;0;0;0
CH4;CPA_C17;P53;ROW;THS_T;EU27;0;0;0;0
CH4;CPA_C17;P53;WORLD;T;EU27;0;0;0;0
CH4;CPA_C17;P53;WORLD;THS_T;EU27;0;0;0;0
CH4;CPA_C17;P6;DOM;T;EU27;31756;28168;32922;38734
CH4;CPA_C17;P6;DOM;THS_T;EU27;31.756;28.168;32.922;38.734
CH4;CPA_C17;P6;ROW;T;EU27;14778;12341;10620;15193
CH4;CPA_C17;P6;ROW;THS_T;EU27;14.778;12.341;10.62;15.193
CH4;CPA_C17;P6;WORLD;T;EU27;46534;40509;43542;53927
CH4;CPA_C17;P6;WORLD;THS_T;EU27;46.534;40.509;43.542;53.927
CH4;CPA_C17;P6_S22;DOM;T;EU27;31756;28168;32922;38734
CH4;CPA_C17;P6_S22;DOM;THS_T;EU27;31.756;28.168;32.922;38.734
CH4;CPA_C17;P6_S22;ROW;T;EU27;14778;12341;10620;15193
CH4;CPA_C17;P6_S22;ROW;THS_T;EU27;14.778;12.341;10.62;15.193
CH4;CPA_C17;P6_S22;WORLD;T;EU27;46534;40509;43542;53927
CH4;CPA_C17;P6_S22;WORLD;THS_T;EU27;46.534;40.509;43.542;53.927
CH4;CPA_C18;FINUBP;DOM;T;EU27;3330;3910;3740;5180
CH4;CPA_C18;FINUBP;DOM;THS_T;EU27;3.33;3.91;3.74;5.18
CH4;CPA_C18;FINUBP;ROW;T;EU27;2020;2297;1574;2601
CH4;CPA_C18;FINUBP;ROW;THS_T;EU27;2.02;2.297;1.574;2.601
CH4;CPA_C18;FINUBP;WORLD;T;EU27;5350;6206;5314;7781
CH4;CPA_C18;FINUBP;WORLD;THS_T;EU27;5.35;6.206;5.314;7.781
CH4;CPA_C18;P3;DOM;T;EU27;2700;3223;3466;3012
CH4;CPA_C18;P3;DOM;THS_T;EU27;2.7;3.223;3.466;3.012
CH4;CPA_C18;P3;ROW;T;EU27;1601;1673;1444;1508
CH4;CPA_C18;P3;ROW;THS_T;EU27;1.601;1.673;1.444;1.508
CH4;CPA_C18;P3;WORLD;T;EU27;4301;4896;4910;4520
CH4;CPA_C18;P3;WORLD;THS_T;EU27;4.301;4.896;4.91;4.52
CH4;CPA_C18;P3_S13;DOM;T;EU27;8;8;3;2
CH4;CPA_C18;P3_S13;DOM;THS_T;EU27;0.008;0.008;0.003;0.002
CH4;CPA_C18;P3_S13;ROW;T;EU27;5;4;1;1
CH4;CPA_C18;P3_S13;ROW;THS_T;EU27;0.005;0.004;0.001;0.001
CH4;CPA_C18;P3_S13;WORLD;T;EU27;14;13;4;3
CH4;CPA_C18;P3_S13;WORLD;THS_T;EU27;0.014;0.013;0.004;0.003
CH4;CPA_C18;P3_S14;DOM;T;EU27;2691;3214;3463;3010
CH4;CPA_C18;P3_S14;DOM;THS_T;EU27;2.691;3.214;3.463;3.01
CH4;CPA_C18;P3_S14;ROW;T;EU27;1596;1668;1443;1507
CH4;CPA_C18;P3_S14;ROW;THS_T;EU27;1.596;1.668;1.443;1.507
CH4;CPA_C18;P3_S14;WORLD;T;EU27;4286;4883;4906;4517
CH4;CPA_C18;P3_S14;WORLD;THS_T;EU27;4.286;4.883;4.906;4.517
CH4;CPA_C18;P3_S15;DOM;T;EU27;1;1;1;1
CH4;CPA_C18;P3_S15;DOM;THS_T;EU27;0.001;0.001;0.001;0.001
CH4;CPA_C18;P3_S15;ROW;T;EU27;0;0;0;0
CH4;CPA_C18;P3_S15;ROW;THS_T;EU27;0;0;0;0
CH4;CPA_C18;P3_S15;WORLD;T;EU27;1;1;1;1
CH4;CPA_C18;P3_S15;WORLD;THS_T;EU27;0.001;0.001;0.001;0.001
CH4;CPA_C18;P5;DOM;T;EU27;-67;-6;-676;1095
CH4;CPA_C18;P5;DOM;THS_T;EU27;-0.067;-0.006;-0.676;1.095
CH4;CPA_C18;P5;ROW;T;EU27;-36;95;-280;541
CH4;CPA_C18;P5;ROW;THS_T;EU27;-0.036;0.095;-0.28;0.541
CH4;CPA_C18;P5;WORLD;T;EU27;-103;89;-956;1636
CH4;CPA_C18;P5;WORLD;THS_T;EU27;-0.103;0.089;-0.956;1.636
CH4;CPA_C18;P51;DOM;T;EU27;25;476;516;733
CH4;CPA_C18;P51;DOM;THS_T;EU27;0.025;0.476;0.516;0.733
CH4;CPA_C18;P51;ROW;T;EU27;15;246;216;363
CH4;CPA_C18;P51;ROW;THS_T;EU27;0.015;0.246;0.216;0.363
CH4;CPA_C18;P51;WORLD;T;EU27;40;721;732;1096
CH4;CPA_C18;P51;WORLD;THS_T;EU27;0.04;0.721;0.732;1.096
CH4;CPA_C18;P52;DOM;T;EU27;-92;-482;-1192;362
CH4;CPA_C18;P52;DOM;THS_T;EU27;-0.092;-0.482;-1.192;0.362
CH4;CPA_C18;P52;ROW;T;EU27;-51;-150;-496;178
CH4;CPA_C18;P52;ROW;THS_T;EU27;-0.051;-0.15;-0.496;0.178
CH4;CPA_C18;P52;WORLD;T;EU27;-143;-632;-1688;540
CH4;CPA_C18;P52;WORLD;THS_T;EU27;-0.143;-0.632;-1.688;0.54
CH4;CPA_C18;P52_P53;DOM;T;EU27;-92;-482;-1192;362
CH4;CPA_C18;P52_P53;DOM;THS_T;EU27;-0.092;-0.482;-1.192;0.362
CH4;CPA_C18;P52_P53;ROW;T;EU27;-51;-150;-496;178
CH4;CPA_C18;P52_P53;ROW;THS_T;EU27;-0.051;-0.15;-0.496;0.178
CH4;CPA_C18;P52_P53;WORLD;T;EU27;-143;-632;-1688;540
CH4;CPA_C18;P52_P53;WORLD;THS_T;EU27;-0.143;-0.632;-1.688;0.54
CH4;CPA_C18;P53;DOM;T;EU27;0;0;0;0
CH4;CPA_C18;P53;DOM;THS_T;EU27;0;0;0;0
CH4;CPA_C18;P53;ROW;T;EU27;0;0;0;0
CH4;CPA_C18;P53;ROW;THS_T;EU27;0;0;0;0
CH4;CPA_C18;P53;WORLD;T;EU27;0;0;0;0
CH4;CPA_C18;P53;WORLD;THS_T;EU27;0;0;0;0
CH4;CPA_C18;P6;DOM;T;EU27;697;693;949;1072
CH4;CPA_C18;P6;DOM;THS_T;EU27;0.697;0.693;0.949;1.072
CH4;CPA_C18;P6;ROW;T;EU27;455;528;410;552
CH4;CPA_C18;P6;ROW;THS_T;EU27;0.455;0.528;0.41;0.552
CH4;CPA_C18;P6;WORLD;T;EU27;1152;1221;1360;1625
CH4;CPA_C18;P6;WORLD;THS_T;EU27;1.152;1.221;1.36;1.625
CH4;CPA_C18;P6_S22;DOM;T;EU27;697;693;949;1072
CH4;CPA_C18;P6_S22;DOM;THS_T;EU27;0.697;0.693;0.949;1.072
CH4;CPA_C18;P6_S22;ROW;T;EU27;455;528;410;552
CH4;CPA_C18;P6_S22;ROW;THS_T;EU27;0.455;0.528;0.41;0.552
CH4;CPA_C18;P6_S22;WORLD;T;EU27;1152;1221;1360;1625
CH4;CPA_C18;P6_S22;WORLD;THS_T;EU27;1.152;1.221;1.36;1.625
CH4;CPA_C19;FINUBP;DOM;T;EU27;284180;264312;245751;292294
CH4;CPA_C19;FINUBP;DOM;THS_T;EU27;284.18;264.312;245.751;292.294
CH4;CPA_C19;FINUBP;ROW;T;EU27;922259;989795;624184;942182
CH4;CPA_C19;FINUBP;ROW;THS_T;EU27;922.259;989.795;624.184;942.182
CH4;CPA_C19;FINUBP;WORLD;T;EU27;1206439;1254107;869935;1234476
CH4;CPA_C19;FINUBP;WORLD;THS_T;EU27;1206.439;1254.107;869.935;1234.476
CH4;CPA_C19;P3;DOM;T;EU27;177783;170790;172415;190728
CH4;CPA_C19;P3;DOM;THS_T;EU27;177.783;170.79;172.415;190.728
CH4;CPA_C19;P3;ROW;T;EU27;592930;654281;452791;643557
CH4;CPA_C19;P3;ROW;THS_T;EU27;592.93;654.281;452.791;643.557
CH4;CPA_C19;P3;WORLD;T;EU27;770713;825071;625206;834285
CH4;CPA_C19;P3;WORLD;THS_T;EU27;770.713;825.071;625.206;834.285
CH4;CPA_C19;P3_S13;DOM;T;EU27;285;282;202;224
CH4;CPA_C19;P3_S13;DOM;THS_T;EU27;0.285;0.282;0.202;0.224
CH4;CPA_C19;P3_S13;ROW;T;EU27;810;933;485;717
CH4;CPA_C19;P3_S13;ROW;THS_T;EU27;0.81;0.933;0.485;0.717
CH4;CPA_C19;P3_S13;WORLD;T;EU27;1095;1214;687;941
CH4;CPA_C19;P3_S13;WORLD;THS_T;EU27;1.095;1.214;0.687;0.941
CH4;CPA_C19;P3_S14;DOM;T;EU27;177497;170500;172206;190496
CH4;CPA_C19;P3_S14;DOM;THS_T;EU27;177.497;170.5;172.206;190.496
CH4;CPA_C19;P3_S14;ROW;T;EU27;592117;653322;452289;642812
CH4;CPA_C19;P3_S14;ROW;THS_T;EU27;592.117;653.322;452.289;642.812
CH4;CPA_C19;P3_S14;WORLD;T;EU27;769614;823822;624495;833307
CH4;CPA_C19;P3_S14;WORLD;THS_T;EU27;769.614;823.822;624.495;833.307
CH4;CPA_C19;P3_S15;DOM;T;EU27;1;8;7;9
CH4;CPA_C19;P3_S15;DOM;THS_T;EU27;0.001;0.008;0.007;0.009
