airpol;cpa02;t_cols;origin;unit;geo\time;2007;2006;2005;2004;2003;2002;2001;2000 
CH4;CPA_CA12;FINUBP;DOM;THS_T;EU27;0.063;0.157;-0.674;0.141;0.032;0.139;-0.083;0.031
CH4;CPA_CA12;FINUBP;WORLD;T;EU27;88;204;-837;210;45;170;-115;40
CH4;CPA_CA12;FINUBP;WORLD;THS_T;EU27;0.088;0.204;-0.837;0.21;0.045;0.17;-0.115;0.04
CH4;CPA_CA12;P3;DOM;T;EU27;3;1;12;1;2;1;5;1
CH4;CPA_CA12;P3;DOM;THS_T;EU27;0.003;0.001;0.012;0.001;0.002;0.001;0.005;0.001
CH4;CPA_CA12;P3;WORLD;T;EU27;4;2;15;1;3;2;7;1
CH4;CPA_CA12;P3;WORLD;THS_T;EU27;0.004;0.002;0.015;0.001;0.003;0.002;0.007;0.001
CH4;CPA_CA12;P3_P5;WORLD;T;EU27;5;64;-1325;192;3;133;-186;-17
CH4;CPA_CA12;P3_P5;WORLD;THS_T;EU27;0.005;0.064;-1.325;0.192;0.003;0.133;-0.186;-0.017
CH4;CPA_CA12;P3_S14;DOM;T;EU27;3;1;12;1;2;1;5;1
CH4;CPA_CA12;P3_S14;DOM;THS_T;EU27;0.003;0.001;0.012;0.001;0.002;0.001;0.005;0.001
CH4;CPA_CA12;P3_S14;WORLD;T;EU27;4;2;15;1;3;2;7;1
CH4;CPA_CA12;P3_S14;WORLD;THS_T;EU27;0.004;0.002;0.015;0.001;0.003;0.002;0.007;0.001
CH4;CPA_CA12;P5;DOM;T;EU27;1;48;-1079;128;0;107;-140;-14
CH4;CPA_CA12;P5;DOM;THS_T;EU27;0.001;0.048;-1.079;0.128;0;0.107;-0.14;-0.014
CH4;CPA_CA12;P5;WORLD;T;EU27;1;62;-1340;190;0;131;-193;-18
CH4;CPA_CA12;P5;WORLD;THS_T;EU27;0.001;0.062;-1.34;0.19;0;0.131;-0.193;-0.018
CH4;CPA_CA12;P52;DOM;T;EU27;1;48;-1079;128;0;107;-140;-14
CH4;CPA_CA12;P52;DOM;THS_T;EU27;0.001;0.048;-1.079;0.128;0;0.107;-0.14;-0.014
CH4;CPA_CA12;P52;WORLD;T;EU27;1;62;-1340;190;0;131;-193;-18
CH4;CPA_CA12;P52;WORLD;THS_T;EU27;0.001;0.062;-1.34;0.19;0;0.131;-0.193;-0.018
CH4;CPA_CA12;P52_P53;DOM;T;EU27;1;48;-1079;128;0;107;-140;-14
CH4;CPA_CA12;P52_P53;DOM;THS_T;EU27;0.001;0.048;-1.079;0.128;0;0.107;-0.14;-0.014
CH4;CPA_CA12;P52_P53;WORLD;T;EU27;1;62;-1340;190;0;131;-193;-18
CH4;CPA_CA12;P52_P53;WORLD;THS_T;EU27;0.001;0.062;-1.34;0.19;0;0.131;-0.193;-0.018
CH4;CPA_CA12;P6;DOM;T;EU27;59;108;394;12;30;31;52;44
CH4;CPA_CA12;P6;DOM;THS_T;EU27;0.059;0.108;0.394;0.012;0.03;0.031;0.052;0.044
CH4;CPA_CA12;P6;WORLD;T;EU27;83;141;489;18;42;38;72;57
CH4;CPA_CA12;P6;WORLD;THS_T;EU27;0.083;0.141;0.489;0.018;0.042;0.038;0.072;0.057
CH4;CPA_CA12;P6_X_P7;WORLD;T;EU27;83;-128;-3191;-281;-635;-204;-2934;-622
CH4;CPA_CA12;P6_X_P7;WORLD;THS_T;EU27;0.083;-0.128;-3.191;-0.281;-0.635;-0.204;-2.934;-0.622
CH4;CPA_CA12;P7;ROW;T;EU27;:;-269;-3680;-299;-677;-242;-3005;-679
CH4;CPA_CA12;P7;ROW;THS_T;EU27;:;-0.269;-3.68;-0.299;-0.677;-0.242;-3.005;-0.679
CH4;CPA_CB13;FINUBP;DOM;T;EU27;1665;735;1080;1110;1027;127;522;1289
CH4;CPA_CB13;FINUBP;DOM;THS_T;EU27;1.665;0.735;1.08;1.11;1.027;0.127;0.522;1.289
CH4;CPA_CB13;FINUBP;WORLD;T;EU27;4800;2048;2645;2609;2323;1030;1150;2630
CH4;CPA_CB13;FINUBP;WORLD;THS_T;EU27;4.8;2.048;2.645;2.609;2.323;1.03;1.15;2.63
CH4;CPA_CB13;P3;DOM;T;EU27;151;104;112;122;134;208;173;162
CH4;CPA_CB13;P3;DOM;THS_T;EU27;0.151;0.104;0.112;0.122;0.134;0.208;0.173;0.162
CH4;CPA_CB13;P3;WORLD;T;EU27;410;315;371;335;330;507;453;449
CH4;CPA_CB13;P3;WORLD;THS_T;EU27;0.41;0.315;0.371;0.335;0.33;0.507;0.453;0.449
CH4;CPA_CB13;P3_P5;WORLD;T;EU27;1405;-206;650;1077;792;-983;-1147;417
CH4;CPA_CB13;P3_P5;WORLD;THS_T;EU27;1.405;-0.206;0.65;1.077;0.792;-0.983;-1.147;0.417
CH4;CPA_CB13;P3_S13;DOM;T;EU27;5;:;:;:;:;:;:;: 
CH4;CPA_CB13;P3_S13;DOM;THS_T;EU27;0.005;:;:;:;:;:;:;: 
CH4;CPA_CB13;P3_S13;WORLD;T;EU27;31;:;:;:;:;:;:;: 
CH4;CPA_CB13;P3_S13;WORLD;THS_T;EU27;0.031;:;:;:;:;:;:;: 
CH4;CPA_CB13;P3_S14;DOM;T;EU27;146;102;109;119;134;208;173;162
CH4;CPA_CB13;P3_S14;DOM;THS_T;EU27;0.146;0.102;0.109;0.119;0.134;0.208;0.173;0.162
CH4;CPA_CB13;P3_S14;WORLD;T;EU27;379;312;367;331;330;507;453;449
CH4;CPA_CB13;P3_S14;WORLD;THS_T;EU27;0.379;0.312;0.367;0.331;0.33;0.507;0.453;0.449
CH4;CPA_CB13;P3_S15;DOM;T;EU27;:;2;3;3;:;:;:;: 
CH4;CPA_CB13;P3_S15;DOM;THS_T;EU27;:;0.002;0.003;0.003;:;:;:;: 
CH4;CPA_CB13;P3_S15;WORLD;T;EU27;:;3;4;4;:;:;:;: 
CH4;CPA_CB13;P3_S15;WORLD;THS_T;EU27;:;0.003;0.004;0.004;:;:;:;: 
CH4;CPA_CB13;P5;DOM;T;EU27;-140;-551;-93;170;106;-1168;-905;-208
CH4;CPA_CB13;P5;DOM;THS_T;EU27;-0.14;-0.551;-0.093;0.17;0.106;-1.168;-0.905;-0.208
CH4;CPA_CB13;P5;WORLD;T;EU27;995;-521;279;742;462;-1490;-1600;-32
CH4;CPA_CB13;P5;WORLD;THS_T;EU27;0.995;-0.521;0.279;0.742;0.462;-1.49;-1.6;-0.032
CH4;CPA_CB13;P51;DOM;T;EU27;21;21;11;15;32;43;39;45
CH4;CPA_CB13;P51;DOM;THS_T;EU27;0.021;0.021;0.011;0.015;0.032;0.043;0.039;0.045
CH4;CPA_CB13;P51;WORLD;T;EU27;149;83;88;77;131;134;149;108
CH4;CPA_CB13;P51;WORLD;THS_T;EU27;0.149;0.083;0.088;0.077;0.131;0.134;0.149;0.108
CH4;CPA_CB13;P52;DOM;T;EU27;-160;-572;-104;155;74;-1174;-925;-179
CH4;CPA_CB13;P52;DOM;THS_T;EU27;-0.16;-0.572;-0.104;0.155;0.074;-1.174;-0.925;-0.179
CH4;CPA_CB13;P52;WORLD;T;EU27;846;-605;191;665;331;-1577;-1724;-44
CH4;CPA_CB13;P52;WORLD;THS_T;EU27;0.846;-0.605;0.191;0.665;0.331;-1.577;-1.724;-0.044
CH4;CPA_CB13;P52_P53;DOM;T;EU27;-160;-572;-104;155;74;-1210;-943;-254
CH4;CPA_CB13;P52_P53;DOM;THS_T;EU27;-0.16;-0.572;-0.104;0.155;0.074;-1.21;-0.943;-0.254
CH4;CPA_CB13;P52_P53;WORLD;T;EU27;846;-605;191;665;331;-1624;-1749;-139
CH4;CPA_CB13;P52_P53;WORLD;THS_T;EU27;0.846;-0.605;0.191;0.665;0.331;-1.624;-1.749;-0.139
CH4;CPA_CB13;P53;DOM;T;EU27;:;:;:;:;:;-36;-19;-75
CH4;CPA_CB13;P53;DOM;THS_T;EU27;:;:;:;:;:;-0.036;-0.019;-0.075
CH4;CPA_CB13;P53;WORLD;T;EU27;:;:;:;:;:;-46;-25;-96
CH4;CPA_CB13;P53;WORLD;THS_T;EU27;:;:;:;:;:;-0.046;-0.025;-0.096
CH4;CPA_CB13;P6;DOM;T;EU27;1654;1182;1061;818;788;1086;1253;1335
CH4;CPA_CB13;P6;DOM;THS_T;EU27;1.654;1.182;1.061;0.818;0.788;1.086;1.253;1.335
CH4;CPA_CB13;P6;WORLD;T;EU27;3395;2254;1996;1532;1531;2013;2297;2213
CH4;CPA_CB13;P6;WORLD;THS_T;EU27;3.395;2.254;1.996;1.532;1.531;2.013;2.297;2.213
CH4;CPA_CB13;P6_X_P7;WORLD;T;EU27;-70982;-42450;-39651;-34743;-32139;-41417;-50307;-45467
CH4;CPA_CB13;P6_X_P7;WORLD;THS_T;EU27;-70.982;-42.45;-39.651;-34.743;-32.139;-41.417;-50.307;-45.467
CH4;CPA_CB13;P7;ROW;T;EU27;-74377;-44703;-41646;-36275;-33670;-43430;-52604;-47679
CH4;CPA_CB13;P7;ROW;THS_T;EU27;-74.377;-44.703;-41.646;-36.275;-33.67;-43.43;-52.604;-47.679
CH4;CPA_CB14;FINUBP;DOM;T;EU27;4876;6993;6751;6851;6471;7313;7418;8375
CH4;CPA_CB14;FINUBP;DOM;THS_T;EU27;4.876;6.993;6.751;6.851;6.471;7.313;7.418;8.375
CH4;CPA_CB14;FINUBP;WORLD;T;EU27;14805;20574;19492;17885;16124;17974;18870;22241
CH4;CPA_CB14;FINUBP;WORLD;THS_T;EU27;14.805;20.574;19.492;17.885;16.124;17.974;18.87;22.241
CH4;CPA_CB14;P3;DOM;T;EU27;275;345;376;399;410;404;445;436
CH4;CPA_CB14;P3;DOM;THS_T;EU27;0.275;0.345;0.376;0.399;0.41;0.404;0.445;0.436
CH4;CPA_CB14;P3;WORLD;T;EU27;484;616;648;660;661;669;740;722
CH4;CPA_CB14;P3;WORLD;THS_T;EU27;0.484;0.616;0.648;0.66;0.661;0.669;0.74;0.722
CH4;CPA_CB14;P3_P5;WORLD;T;EU27;522;949;734;663;74;352;1292;2831
CH4;CPA_CB14;P3_P5;WORLD;THS_T;EU27;0.522;0.949;0.734;0.663;0.074;0.352;1.292;2.831
CH4;CPA_CB14;P3_S14;DOM;T;EU27;275;345;376;399;410;404;445;436
CH4;CPA_CB14;P3_S14;DOM;THS_T;EU27;0.275;0.345;0.376;0.399;0.41;0.404;0.445;0.436
CH4;CPA_CB14;P3_S14;WORLD;T;EU27;484;616;648;660;661;669;740;722
CH4;CPA_CB14;P3_S14;WORLD;THS_T;EU27;0.484;0.616;0.648;0.66;0.661;0.669;0.74;0.722
CH4;CPA_CB14;P5;DOM;T;EU27;6;48;-83;-133;-490;-406;29;306
CH4;CPA_CB14;P5;DOM;THS_T;EU27;0.006;0.048;-0.083;-0.133;-0.49;-0.406;0.029;0.306
CH4;CPA_CB14;P5;WORLD;T;EU27;38;333;85;3;-588;-317;552;2109
CH4;CPA_CB14;P5;WORLD;THS_T;EU27;0.038;0.333;0.085;0.003;-0.588;-0.317;0.552;2.109
CH4;CPA_CB14;P51;DOM;T;EU27;124;142;144;186;326;249;274;209
CH4;CPA_CB14;P51;DOM;THS_T;EU27;0.124;0.142;0.144;0.186;0.326;0.249;0.274;0.209
CH4;CPA_CB14;P51;WORLD;T;EU27;204;230;224;286;494;373;406;292
CH4;CPA_CB14;P51;WORLD;THS_T;EU27;0.204;0.23;0.224;0.286;0.494;0.373;0.406;0.292
CH4;CPA_CB14;P52;DOM;T;EU27;-119;-94;-228;-319;-816;-647;-242;114
CH4;CPA_CB14;P52;DOM;THS_T;EU27;-0.119;-0.094;-0.228;-0.319;-0.816;-0.647;-0.242;0.114
CH4;CPA_CB14;P52;WORLD;T;EU27;-170;100;-142;-285;-1083;-681;148;1837
CH4;CPA_CB14;P52;WORLD;THS_T;EU27;-0.17;0.1;-0.142;-0.285;-1.083;-0.681;0.148;1.837
CH4;CPA_CB14;P52_P53;DOM;T;EU27;-118;-93;-228;-319;-815;-655;-245;97
CH4;CPA_CB14;P52_P53;DOM;THS_T;EU27;-0.118;-0.093;-0.228;-0.319;-0.815;-0.655;-0.245;0.097
CH4;CPA_CB14;P52_P53;WORLD;T;EU27;-167;103;-139;-283;-1081;-689;146;1818
CH4;CPA_CB14;P52_P53;WORLD;THS_T;EU27;-0.167;0.103;-0.139;-0.283;-1.081;-0.689;0.146;1.818
CH4;CPA_CB14;P53;DOM;T;EU27;1;1;1;0;0;-8;-3;-17
CH4;CPA_CB14;P53;DOM;THS_T;EU27;0.001;0.001;0.001;0;0;-0.008;-0.003;-0.017
CH4;CPA_CB14;P53;WORLD;T;EU27;3;3;3;1;2;-9;-2;-20
CH4;CPA_CB14;P53;WORLD;THS_T;EU27;0.003;0.003;0.003;0.001;0.002;-0.009;-0.002;-0.02
CH4;CPA_CB14;P6;DOM;T;EU27;4595;6600;6459;6586;6551;7315;6945;7633
CH4;CPA_CB14;P6;DOM;THS_T;EU27;4.595;6.6;6.459;6.586;6.551;7.315;6.945;7.633
CH4;CPA_CB14;P6;WORLD;T;EU27;14283;19625;18758;17222;16050;17622;17578;19410
CH4;CPA_CB14;P6;WORLD;THS_T;EU27;14.283;19.625;18.758;17.222;16.05;17.622;17.578;19.41
CH4;CPA_CB14;P6_X_P7;WORLD;T;EU27;-2263;-3572;-2420;-2354;-2176;-1864;-6396;-8363
CH4;CPA_CB14;P6_X_P7;WORLD;THS_T;EU27;-2.263;-3.572;-2.42;-2.354;-2.176;-1.864;-6.396;-8.363
CH4;CPA_CB14;P7;ROW;T;EU27;-16546;-23197;-21178;-19576;-18226;-19485;-23974;-27773
CH4;CPA_CB14;P7;ROW;THS_T;EU27;-16.546;-23.197;-21.178;-19.576;-18.226;-19.485;-23.974;-27.773
CH4;CPA_DA15;FINUBP;DOM;T;EU27;3866142;3878758;3971547;3982243;4030621;4159807;4292364;4345130
CH4;CPA_DA15;FINUBP;DOM;THS_T;EU27;3866.142;3878.758;3971.547;3982.243;4030.621;4159.807;4292.364;4345.13
CH4;CPA_DA15;FINUBP;WORLD;T;EU27;4730633;4663249;4718178;4680215;4788679;4946928;5117564;5174854
CH4;CPA_DA15;FINUBP;WORLD;THS_T;EU27;4730.633;4663.249;4718.178;4680.215;4788.679;4946.928;5117.564;5174.854
CH4;CPA_DA15;P3;DOM;T;EU27;3322847;3443289;3536624;3532127;3590383;3704147;3823045;3877213
CH4;CPA_DA15;P3;DOM;THS_T;EU27;3322.847;3443.289;3536.624;3532.127;3590.383;3704.147;3823.045;3877.213
CH4;CPA_DA15;P3;WORLD;T;EU27;4075015;4144185;4207483;4153246;4268118;4407584;4562658;4625695
CH4;CPA_DA15;P3;WORLD;THS_T;EU27;4075.015;4144.185;4207.483;4153.246;4268.118;4407.584;4562.658;4625.695
CH4;CPA_DA15;P3_P5;WORLD;T;EU27;4192192;4191063;4255995;4223143;4297210;4426299;4584987;4636904
CH4;CPA_DA15;P3_P5;WORLD;THS_T;EU27;4192.192;4191.063;4255.995;4223.143;4297.21;4426.299;4584.987;4636.904
CH4;CPA_DA15;P3_S13;DOM;T;EU27;2632;2256;2312;2392;2574;2643;2580;2939
CH4;CPA_DA15;P3_S13;DOM;THS_T;EU27;2.632;2.256;2.312;2.392;2.574;2.643;2.58;2.939
CH4;CPA_DA15;P3_S13;WORLD;T;EU27;3078;2587;2621;2694;2918;2997;2928;3329
CH4;CPA_DA15;P3_S13;WORLD;THS_T;EU27;3.078;2.587;2.621;2.694;2.918;2.997;2.928;3.329
CH4;CPA_DA15;P3_S14;DOM;T;EU27;3319572;3440401;3533701;3529263;3587299;3700599;3819465;3873113
CH4;CPA_DA15;P3_S14;DOM;THS_T;EU27;3319.572;3440.401;3533.701;3529.263;3587.299;3700.599;3819.465;3873.113
CH4;CPA_DA15;P3_S14;WORLD;T;EU27;4071159;4140834;4204149;4149979;4264577;4403471;4558515;4620887
CH4;CPA_DA15;P3_S14;WORLD;THS_T;EU27;4071.159;4140.834;4204.149;4149.979;4264.577;4403.471;4558.515;4620.887
CH4;CPA_DA15;P3_S15;DOM;T;EU27;643;632;611;473;511;904;999;1161
CH4;CPA_DA15;P3_S15;DOM;THS_T;EU27;0.643;0.632;0.611;0.473;0.511;0.904;0.999;1.161
CH4;CPA_DA15;P3_S15;WORLD;T;EU27;779;764;713;573;623;1116;1215;1479
CH4;CPA_DA15;P3_S15;WORLD;THS_T;EU27;0.779;0.764;0.713;0.573;0.623;1.116;1.215;1.479
CH4;CPA_DA15;P5;DOM;T;EU27;96313;38918;41749;60398;23580;15536;18759;9744
CH4;CPA_DA15;P5;DOM;THS_T;EU27;96.313;38.918;41.749;60.398;23.58;15.536;18.759;9.744
CH4;CPA_DA15;P5;WORLD;T;EU27;117176;46878;48512;69897;29092;18715;22329;11209
CH4;CPA_DA15;P5;WORLD;THS_T;EU27;117.176;46.878;48.512;69.897;29.092;18.715;22.329;11.209
CH4;CPA_DA15;P51;DOM;T;EU27;:;:;:;0;0;0;0;0
CH4;CPA_DA15;P51;DOM;THS_T;EU27;:;:;:;0;0;0;0;0
CH4;CPA_DA15;P51;WORLD;T;EU27;:;:;:;0;0;0;0;0
CH4;CPA_DA15;P51;WORLD;THS_T;EU27;:;:;:;0;0;0;0;0
CH4;CPA_DA15;P52;DOM;T;EU27;96313;38918;41749;60398;23580;15477;18735;9645
CH4;CPA_DA15;P52;DOM;THS_T;EU27;96.313;38.918;41.749;60.398;23.58;15.477;18.735;9.645
CH4;CPA_DA15;P52;WORLD;T;EU27;117176;46878;48512;69897;29092;18649;22302;11098
CH4;CPA_DA15;P52;WORLD;THS_T;EU27;117.176;46.878;48.512;69.897;29.092;18.649;22.302;11.098
CH4;CPA_DA15;P52_P53;DOM;T;EU27;96313;38918;41749;60398;23580;15536;18759;9744
CH4;CPA_DA15;P52_P53;DOM;THS_T;EU27;96.313;38.918;41.749;60.398;23.58;15.536;18.759;9.744
CH4;CPA_DA15;P52_P53;WORLD;T;EU27;117176;46878;48512;69897;29092;18715;22329;11209
CH4;CPA_DA15;P52_P53;WORLD;THS_T;EU27;117.176;46.878;48.512;69.897;29.092;18.715;22.329;11.209
CH4;CPA_DA15;P53;DOM;T;EU27;:;:;:;:;:;59;24;98
CH4;CPA_DA15;P53;DOM;THS_T;EU27;:;:;:;:;:;0.059;0.024;0.098
CH4;CPA_DA15;P53;WORLD;T;EU27;:;:;:;:;:;66;27;111
CH4;CPA_DA15;P53;WORLD;THS_T;EU27;:;:;:;:;:;0.066;0.027;0.111
CH4;CPA_DA15;P6;DOM;T;EU27;446981;396551;393173;389718;416658;440125;450560;458173
CH4;CPA_DA15;P6;DOM;THS_T;EU27;446.981;396.551;393.173;389.718;416.658;440.125;450.56;458.173
CH4;CPA_DA15;P6;WORLD;T;EU27;538441;472186;462183;457072;491469;520628;532578;537950
CH4;CPA_DA15;P6;WORLD;THS_T;EU27;538.441;472.186;462.183;457.072;491.469;520.628;532.578;537.95
CH4;CPA_DA15;P6_X_P7;WORLD;T;EU27;37298;51513;68883;84657;76155;80518;70519;77689
CH4;CPA_DA15;P6_X_P7;WORLD;THS_T;EU27;37.298;51.513;68.883;84.657;76.155;80.518;70.519;77.689
CH4;CPA_DA15;P7;ROW;T;EU27;-501143;-420673;-393300;-372415;-415314;-440111;-462058;-460261
CH4;CPA_DA15;P7;ROW;THS_T;EU27;-501.143;-420.673;-393.3;-372.415;-415.314;-440.111;-462.058;-460.261
CH4;CPA_DA16;FINUBP;DOM;T;EU27;45552;45291;50807;63494;83072;82387;82563;81481
CH4;CPA_DA16;FINUBP;DOM;THS_T;EU27;45.552;45.291;50.807;63.494;83.072;82.387;82.563;81.481
CH4;CPA_DA16;FINUBP;WORLD;T;EU27;74868;70829;76880;93853;118268;122515;123202;121035
CH4;CPA_DA16;FINUBP;WORLD;THS_T;EU27;74.868;70.829;76.88;93.853;118.268;122.515;123.202;121.035
CH4;CPA_DA16;P3;DOM;T;EU27;44443;41178;48848;57271;76403;77195;76802;74846
CH4;CPA_DA16;P3;DOM;THS_T;EU27;44.443;41.178;48.848;57.271;76.403;77.195;76.802;74.846
CH4;CPA_DA16;P3;WORLD;T;EU27;72091;64084;72776;84079;107763;113396;113189;110623
CH4;CPA_DA16;P3;WORLD;THS_T;EU27;72.091;64.084;72.776;84.079;107.763;113.396;113.189;110.623
CH4;CPA_DA16;P3_P5;WORLD;T;EU27;68112;63057;67880;85316;107727;109951;109890;108048
CH4;CPA_DA16;P3_P5;WORLD;THS_T;EU27;68.112;63.057;67.88;85.316;107.727;109.951;109.89;108.048
CH4;CPA_DA16;P3_S14;DOM;T;EU27;44443;41178;48848;57271;76403;77195;76802;74846
CH4;CPA_DA16;P3_S14;DOM;THS_T;EU27;44.443;41.178;48.848;57.271;76.403;77.195;76.802;74.846
CH4;CPA_DA16;P3_S14;WORLD;T;EU27;72091;64084;72776;84079;107763;113396;113189;110623
CH4;CPA_DA16;P3_S14;WORLD;THS_T;EU27;72.091;64.084;72.776;84.079;107.763;113.396;113.189;110.623
CH4;CPA_DA16;P5;DOM;T;EU27;-3358;-867;-3665;845;-96;-2646;-2444;-1883
CH4;CPA_DA16;P5;DOM;THS_T;EU27;-3.358;-0.867;-3.665;0.845;-0.096;-2.646;-2.444;-1.883
CH4;CPA_DA16;P5;WORLD;T;EU27;-3978;-1026;-4896;1237;-35;-3445;-3299;-2575
CH4;CPA_DA16;P5;WORLD;THS_T;EU27;-3.978;-1.026;-4.896;1.237;-0.035;-3.445;-3.299;-2.575
CH4;CPA_DA16;P52;DOM;T;EU27;-3358;-867;-3665;845;-96;-2645;-2444;-1882
CH4;CPA_DA16;P52;DOM;THS_T;EU27;-3.358;-0.867;-3.665;0.845;-0.096;-2.645;-2.444;-1.882
CH4;CPA_DA16;P52;WORLD;T;EU27;-3978;-1026;-4896;1237;-35;-3445;-3299;-2574
CH4;CPA_DA16;P52;WORLD;THS_T;EU27;-3.978;-1.026;-4.896;1.237;-0.035;-3.445;-3.299;-2.574
CH4;CPA_DA16;P52_P53;DOM;T;EU27;-3358;-867;-3665;845;-96;-2646;-2444;-1883
CH4;CPA_DA16;P52_P53;DOM;THS_T;EU27;-3.358;-0.867;-3.665;0.845;-0.096;-2.646;-2.444;-1.883
CH4;CPA_DA16;P52_P53;WORLD;T;EU27;-3978;-1026;-4896;1237;-35;-3445;-3299;-2575
CH4;CPA_DA16;P52_P53;WORLD;THS_T;EU27;-3.978;-1.026;-4.896;1.237;-0.035;-3.445;-3.299;-2.575
CH4;CPA_DA16;P53;DOM;T;EU27;:;:;:;:;:;0;0;-1
CH4;CPA_DA16;P53;DOM;THS_T;EU27;:;:;:;:;:;0;0;-0.001
CH4;CPA_DA16;P53;WORLD;T;EU27;:;:;:;:;:;0;0;-1
CH4;CPA_DA16;P53;WORLD;THS_T;EU27;:;:;:;:;:;0;0;-0.001
CH4;CPA_DA16;P6;DOM;T;EU27;4467;4979;5623;5378;6765;7838;8205;8518
CH4;CPA_DA16;P6;DOM;THS_T;EU27;4.467;4.979;5.623;5.378;6.765;7.838;8.205;8.518
CH4;CPA_DA16;P6;WORLD;T;EU27;6755;7772;9001;8538;10541;12563;13311;12987
CH4;CPA_DA16;P6;WORLD;THS_T;EU27;6.755;7.772;9.001;8.538;10.541;12.563;13.311;12.987
CH4;CPA_DA16;P6_X_P7;WORLD;T;EU27;-8614;-3366;-1442;-2295;-585;-413;-223;1804
CH4;CPA_DA16;P6_X_P7;WORLD;THS_T;EU27;-8.614;-3.366;-1.442;-2.295;-0.585;-0.413;-0.223;1.804
CH4;CPA_DA16;P7;ROW;T;EU27;-15369;-11139;-10443;-10833;-11126;-12976;-13535;-11182
CH4;CPA_DA16;P7;ROW;THS_T;EU27;-15.369;-11.139;-10.443;-10.833;-11.126;-12.976;-13.535;-11.182
CH4;CPA_DB17;FINUBP;DOM;T;EU27;58392;65599;69403;74819;91897;99748;111137;116660
CH4;CPA_DB17;FINUBP;DOM;THS_T;EU27;58.392;65.599;69.403;74.819;91.897;99.748;111.137;116.66
CH4;CPA_DB17;FINUBP;WORLD;T;EU27;111262;122186;122953;127707;155572;166845;186791;195372
CH4;CPA_DB17;FINUBP;WORLD;THS_T;EU27;111.262;122.186;122.953;127.707;155.572;166.845;186.791;195.372
CH4;CPA_DB17;P3;DOM;T;EU27;38307;41130;43385;47038;55676;59320;64163;67812
CH4;CPA_DB17;P3;DOM;THS_T;EU27;38.307;41.13;43.385;47.038;55.676;59.32;64.163;67.812
CH4;CPA_DB17;P3;WORLD;T;EU27;78010;82232;81810;84453;98747;105356;114480;119915
CH4;CPA_DB17;P3;WORLD;THS_T;EU27;78.01;82.232;81.81;84.453;98.747;105.356;114.48;119.915
CH4;CPA_DB17;P3_P5;WORLD;T;EU27;80442;85156;85334;87074;101823;106291;119696;127228
CH4;CPA_DB17;P3_P5;WORLD;THS_T;EU27;80.442;85.156;85.334;87.074;101.823;106.291;119.696;127.228
CH4;CPA_DB17;P3_S13;DOM;T;EU27;37;27;15;14;27;30;31;33
CH4;CPA_DB17;P3_S13;DOM;THS_T;EU27;0.037;0.027;0.015;0.014;0.027;0.03;0.031;0.033
CH4;CPA_DB17;P3_S13;WORLD;T;EU27;68;50;26;25;46;51;53;53
CH4;CPA_DB17;P3_S13;WORLD;THS_T;EU27;0.068;0.05;0.026;0.025;0.046;0.051;0.053;0.053
CH4;CPA_DB17;P3_S14;DOM;T;EU27;38268;41099;43367;47020;55645;59286;64128;67778
CH4;CPA_DB17;P3_S14;DOM;THS_T;EU27;38.268;41.099;43.367;47.02;55.645;59.286;64.128;67.778
CH4;CPA_DB17;P3_S14;WORLD;T;EU27;77937;82175;81777;84422;98693;105299;114420;119859
CH4;CPA_DB17;P3_S14;WORLD;THS_T;EU27;77.937;82.175;81.777;84.422;98.693;105.299;114.42;119.859
CH4;CPA_DB17;P3_S15;DOM;T;EU27;3;4;4;4;4;4;4;2
CH4;CPA_DB17;P3_S15;DOM;THS_T;EU27;0.003;0.004;0.004;0.004;0.004;0.004;0.004;0.002
CH4;CPA_DB17;P3_S15;WORLD;T;EU27;5;7;6;6;7;7;6;3
CH4;CPA_DB17;P3_S15;WORLD;THS_T;EU27;0.005;0.007;0.006;0.006;0.007;0.007;0.006;0.003
CH4;CPA_DB17;P5;DOM;T;EU27;1296;1606;1882;1233;1284;679;3502;4288
CH4;CPA_DB17;P5;DOM;THS_T;EU27;1.296;1.606;1.882;1.233;1.284;0.679;3.502;4.288
CH4;CPA_DB17;P5;WORLD;T;EU27;2432;2924;3524;2620;3076;935;5216;7313
CH4;CPA_DB17;P5;WORLD;THS_T;EU27;2.432;2.924;3.524;2.62;3.076;0.935;5.216;7.313
CH4;CPA_DB17;P51;DOM;T;EU27;1192;1248;1356;1332;1589;1798;2101;1880
CH4;CPA_DB17;P51;DOM;THS_T;EU27;1.192;1.248;1.356;1.332;1.589;1.798;2.101;1.88
CH4;CPA_DB17;P51;WORLD;T;EU27;2392;2513;2533;2441;2906;3212;3727;3401
CH4;CPA_DB17;P51;WORLD;THS_T;EU27;2.392;2.513;2.533;2.441;2.906;3.212;3.727;3.401
CH4;CPA_DB17;P52;DOM;T;EU27;103;358;526;-100;-306;-1113;1403;2403
CH4;CPA_DB17;P52;DOM;THS_T;EU27;0.103;0.358;0.526;-0.1;-0.306;-1.113;1.403;2.403
CH4;CPA_DB17;P52;WORLD;T;EU27;38;410;991;178;169;-2270;1491;3898
CH4;CPA_DB17;P52;WORLD;THS_T;EU27;0.038;0.41;0.991;0.178;0.169;-2.27;1.491;3.898
CH4;CPA_DB17;P52_P53;DOM;T;EU27;104;358;527;-99;-305;-1118;1401;2408
