Lieu;Département;Série;Unité;Année;Valeur
Auvergne;83;Acide cyanhydrique;t/an;2004;0.0
Auvergne;83;Acide cyanhydrique;t/an;2005;0.321
Auvergne;83;Acide cyanhydrique;t/an;2006;0.0
Auvergne;83;Acide cyanhydrique;t/an;2007;0.0
Auvergne;83;Acide cyanhydrique;t/an;2008;0.0
Auvergne;83;Acide cyanhydrique;t/an;2009;1.564
Auvergne;83;Ammoniac;t/an;1999;129.0
Auvergne;83;Ammoniac;t/an;2000;160.743
Auvergne;83;Ammoniac;t/an;2001;146.805
Auvergne;83;Ammoniac;t/an;2002;137.28
Auvergne;83;Ammoniac;t/an;2004;270.036
Auvergne;83;Ammoniac;t/an;2005;283.572
Auvergne;83;Ammoniac;t/an;2006;207.56
Auvergne;83;Ammoniac;t/an;2007;222.911
Auvergne;83;Ammoniac;t/an;2008;407.604
Auvergne;83;Ammoniac;t/an;2009;299.002
Auvergne;83;Arsenic;kg/an;1999;ND
Auvergne;83;Arsenic;kg/an;2000;ND
Auvergne;83;Arsenic;kg/an;2001;22.61
Auvergne;83;Arsenic;kg/an;2002;0.0
Auvergne;83;Arsenic;kg/an;2004;44.4
Auvergne;83;Arsenic;kg/an;2005;73.0
Auvergne;83;Arsenic;kg/an;2006;74.0
Auvergne;83;Arsenic;kg/an;2007;61.0
Auvergne;83;Arsenic;kg/an;2008;38.0
Auvergne;83;Arsenic;kg/an;2009;30.0
Auvergne;83;Benzène;t/an;1999;ND
Auvergne;83;Benzène;t/an;2000;ND
Auvergne;83;Benzène;t/an;2001;ND
Auvergne;83;Benzène;t/an;2002;ND
Auvergne;83;Benzène;t/an;2004;ND
Auvergne;83;Benzène;t/an;2005;ND
Auvergne;83;Benzène;t/an;2006;0.0
Auvergne;83;Benzène;t/an;2007;0.0
Auvergne;83;Benzène;t/an;2008;0.0
Auvergne;83;Benzène;t/an;2009;0.0
Auvergne;83;Cadmium;kg/an;1999;0.0
Auvergne;83;Cadmium;kg/an;2000;40.1
Auvergne;83;Cadmium;kg/an;2001;0.0
Auvergne;83;Cadmium;kg/an;2002;0.0
Auvergne;83;Cadmium;kg/an;2004;38.49
Auvergne;83;Cadmium;kg/an;2005;130.58
Auvergne;83;Cadmium;kg/an;2006;133.33
Auvergne;83;Cadmium;kg/an;2007;23.0
Auvergne;83;Cadmium;kg/an;2008;0.0
Auvergne;83;Cadmium;kg/an;2009;0.0
Auvergne;83;Chloroforme;kg/an;1999;ND
Auvergne;83;Chloroforme;kg/an;2000;ND
Auvergne;83;Chloroforme;kg/an;2001;ND
Auvergne;83;Chloroforme;kg/an;2002;ND
Auvergne;83;Chloroforme;kg/an;2004;ND
Auvergne;83;Chloroforme;kg/an;2005;ND
Auvergne;83;Chloroforme;kg/an;2006;0.0
Auvergne;83;Chloroforme;kg/an;2007;0.0
Auvergne;83;Chloroforme;kg/an;2008;0.0
Auvergne;83;Chloroforme;kg/an;2009;0.0
Auvergne;83;Chlorure d'hydrogène;t/an;1999;0.0
Auvergne;83;Chlorure d'hydrogène;t/an;2000;0.0
Auvergne;83;Chlorure d'hydrogène;t/an;2001;0.0
Auvergne;83;Chlorure d'hydrogène;t/an;2002;0.0
Auvergne;83;Chlorure d'hydrogène;t/an;2004;31.748
Auvergne;83;Chlorure d'hydrogène;t/an;2005;25.903
Auvergne;83;Chlorure d'hydrogène;t/an;2006;14.839
Auvergne;83;Chlorure d'hydrogène;t/an;2007;0.0
Auvergne;83;Chlorure d'hydrogène;t/an;2008;12.91
Auvergne;83;Chlorure d'hydrogène;t/an;2009;13.601
Auvergne;83;Chlorure de vinyle monomère;t/an;1999;27.0
Auvergne;83;Chlorure de vinyle monomère;t/an;2000;26.3
Auvergne;83;Chlorure de vinyle monomère;t/an;2001;22.8
Auvergne;83;Chlorure de vinyle monomère;t/an;2002;25.807
Auvergne;83;Chlorure de vinyle monomère;t/an;2004;2.787
Auvergne;83;Chlorure de vinyle monomère;t/an;2005;4.977
Auvergne;83;Chlorure de vinyle monomère;t/an;2006;1.33
Auvergne;83;Chlorure de vinyle monomère;t/an;2007;4.385
Auvergne;83;Chlorure de vinyle monomère;t/an;2008;0.0
Auvergne;83;Chlorure de vinyle monomère;t/an;2009;0.0
Auvergne;83;Composés Organiques Volatils non méthaniques;t/an;1999;1710.0
Auvergne;83;Composés Organiques Volatils non méthaniques;t/an;2000;3250.16
Auvergne;83;Composés Organiques Volatils non méthaniques;t/an;2001;3618.087
Auvergne;83;Composés Organiques Volatils non méthaniques;t/an;2002;3920.842
Auvergne;83;Composés Organiques Volatils non méthaniques;t/an;2004;3667.843
Auvergne;83;Composés Organiques Volatils non méthaniques;t/an;2005;4762.221
Auvergne;83;Composés Organiques Volatils non méthaniques;t/an;2006;4989.57
Auvergne;83;Composés Organiques Volatils non méthaniques;t/an;2007;3599.338
Auvergne;83;Composés Organiques Volatils non méthaniques;t/an;2008;3410.032
Auvergne;83;Composés Organiques Volatils non méthaniques;t/an;2009;2225.052
Auvergne;83;Dichlorométhane;t/an;1999;ND
Auvergne;83;Dichlorométhane;t/an;2000;ND
Auvergne;83;Dichlorométhane;t/an;2001;315.0
Auvergne;83;Dichlorométhane;t/an;2002;318.643
Auvergne;83;Dichlorométhane;t/an;2004;75.994
Auvergne;83;Dichlorométhane;t/an;2005;38.559
Auvergne;83;Dichlorométhane;t/an;2006;102.561
Auvergne;83;Dichlorométhane;t/an;2007;429.395
Auvergne;83;Dichlorométhane;t/an;2008;143.556
Auvergne;83;Dichlorométhane;t/an;2009;10.006
Auvergne;83;Dioxyde de carbone;t/an;1999;ND
Auvergne;83;Dioxyde de carbone;t/an;2000;ND
Auvergne;83;Dioxyde de carbone;t/an;2001;718069.8
Auvergne;83;Dioxyde de carbone;t/an;2002;975473.579
Auvergne;83;Dioxyde de carbone;t/an;2004;1157070.614
Auvergne;83;Dioxyde de carbone;t/an;2005;1151379.529
Auvergne;83;Dioxyde de carbone;t/an;2006;1098087.615
Auvergne;83;Dioxyde de carbone;t/an;2007;1101573.289
Auvergne;83;Dioxyde de carbone;t/an;2008;1044837.231
Auvergne;83;Dioxyde de carbone;t/an;2009;1792698.246
Auvergne;83;Fluorure d'hydrogène;t/an;1999;0.0
Auvergne;83;Fluorure d'hydrogène;t/an;2000;0.0
Auvergne;83;Fluorure d'hydrogène;t/an;2001;0.0
Auvergne;83;Fluorure d'hydrogène;t/an;2002;0.0
Auvergne;83;Fluorure d'hydrogène;t/an;2004;0.0
Auvergne;83;Fluorure d'hydrogène;t/an;2005;0.0
Auvergne;83;Fluorure d'hydrogène;t/an;2006;0.0
Auvergne;83;Fluorure d'hydrogène;t/an;2007;0.0
Auvergne;83;Fluorure d'hydrogène;t/an;2008;0.0
Auvergne;83;Fluorure d'hydrogène;t/an;2009;0.0
Auvergne;83;Mercure;kg/an;1999;0.0
Auvergne;83;Mercure;kg/an;2000;0.0
Auvergne;83;Mercure;kg/an;2001;0.0
Auvergne;83;Mercure;kg/an;2002;32.94
Auvergne;83;Mercure;kg/an;2004;25.0
Auvergne;83;Mercure;kg/an;2005;38.76
Auvergne;83;Mercure;kg/an;2006;0.0
Auvergne;83;Mercure;kg/an;2007;16.3
Auvergne;83;Mercure;kg/an;2008;18.0
Auvergne;83;Mercure;kg/an;2009;12.0
Auvergne;83;Monoxyde de carbone;t/an;1999;4695.0
Auvergne;83;Monoxyde de carbone;t/an;2000;4537.3
Auvergne;83;Monoxyde de carbone;t/an;2001;0.0
Auvergne;83;Monoxyde de carbone;t/an;2002;14141.09
Auvergne;83;Monoxyde de carbone;t/an;2004;4037.176
Auvergne;83;Monoxyde de carbone;t/an;2005;3415.773
Auvergne;83;Monoxyde de carbone;t/an;2006;4019.84
Auvergne;83;Monoxyde de carbone;t/an;2007;5663.043
Auvergne;83;Monoxyde de carbone;t/an;2008;1119.674
Auvergne;83;Monoxyde de carbone;t/an;2009;1184.654
Auvergne;83;Oxyde d'azote (NO2 compris);t/an;1999;0.0
Auvergne;83;Oxyde d'azote (NO2 compris);t/an;2000;0.0
Auvergne;83;Oxyde d'azote (NO2 compris);t/an;2001;975.05
Auvergne;83;Oxyde d'azote (NO2 compris);t/an;2002;713.65
Auvergne;83;Oxyde d'azote (NO2 compris);t/an;2004;1435.087
Auvergne;83;Oxyde d'azote (NO2 compris);t/an;2005;1310.896
Auvergne;83;Oxyde d'azote (NO2 compris);t/an;2006;923.03
Auvergne;83;Oxyde d'azote (NO2 compris);t/an;2007;981.789
Auvergne;83;Oxyde d'azote (NO2 compris);t/an;2008;1001.185
Auvergne;83;Oxyde d'azote (NO2 compris);t/an;2009;955.983
Auvergne;83;Oxydes de soufre;t/an;1999;0.0
Auvergne;83;Oxydes de soufre;t/an;2000;0.0
Auvergne;83;Oxydes de soufre;t/an;2001;998.86
Auvergne;83;Oxydes de soufre;t/an;2002;1526.495
Auvergne;83;Oxydes de soufre;t/an;2004;1132.21
Auvergne;83;Oxydes de soufre;t/an;2005;1401.683
Auvergne;83;Oxydes de soufre;t/an;2006;1265.251
Auvergne;83;Oxydes de soufre;t/an;2007;1384.487
Auvergne;83;Oxydes de soufre;t/an;2008;1591.933
Auvergne;83;Oxydes de soufre;t/an;2009;1178.281
Auvergne;83;Perchloroéthylène;t/an;1999;ND
Auvergne;83;Perchloroéthylène;t/an;2000;ND
Auvergne;83;Perchloroéthylène;t/an;2001;ND
Auvergne;83;Perchloroéthylène;t/an;2002;ND
Auvergne;83;Perchloroéthylène;t/an;2004;ND
Auvergne;83;Perchloroéthylène;t/an;2005;ND
Auvergne;83;Perchloroéthylène;t/an;2006;4.837
Auvergne;83;Perchloroéthylène;t/an;2007;4.249
Auvergne;83;Perchloroéthylène;t/an;2008;9.752
Auvergne;83;Perchloroéthylène;t/an;2009;24.865
Auvergne;83;Plomb (et ses composés);kg/an;1999;0.0
Auvergne;83;Plomb (et ses composés);kg/an;2000;1100.0
Auvergne;83;Plomb (et ses composés);kg/an;2001;1100.0
Auvergne;83;Plomb (et ses composés);kg/an;2002;389.0
Auvergne;83;Plomb (et ses composés);kg/an;2004;280.0
Auvergne;83;Plomb (et ses composés);kg/an;2005;731.16
Auvergne;83;Plomb (et ses composés);kg/an;2006;1013.3
Auvergne;83;Plomb (et ses composés);kg/an;2007;420.0
Auvergne;83;Plomb (et ses composés);kg/an;2008;0.0
Auvergne;83;Plomb (et ses composés);kg/an;2009;0.0
Auvergne;83;Poussières;t/an;1999;0.0
Auvergne;83;Poussières;t/an;2000;0.0
Auvergne;83;Poussières;t/an;2001;239.94
Auvergne;83;Poussières;t/an;2002;381.231
Auvergne;83;Poussières;t/an;2004;215.531
Auvergne;83;Poussières;t/an;2005;335.37
Auvergne;83;Poussières;t/an;2006;339.685
Auvergne;83;Poussières;t/an;2007;0.0
Auvergne;83;Poussières;t/an;2008;238.019
Auvergne;83;Poussières;t/an;2009;203.594
Auvergne;83;Protoxyde d'azote;t/an;1999;ND
Auvergne;83;Protoxyde d'azote;t/an;2000;ND
Auvergne;83;Protoxyde d'azote;t/an;2001;63.77
Auvergne;83;Protoxyde d'azote;t/an;2002;0.0
Auvergne;83;Protoxyde d'azote;t/an;2004;0.0
Auvergne;83;Protoxyde d'azote;t/an;2005;0.0
Auvergne;83;Protoxyde d'azote;t/an;2006;0.0
Auvergne;83;Protoxyde d'azote;t/an;2007;0.0
Auvergne;83;Protoxyde d'azote;t/an;2008;0.0
Auvergne;83;Protoxyde d'azote;t/an;2009;0.0
Auvergne;83;Sulfure d'hydrogène;t/an;1999;0.0
Auvergne;83;Sulfure d'hydrogène;t/an;2000;0.0
Auvergne;83;Sulfure d'hydrogène;t/an;2001;0.0
Auvergne;83;Sulfure d'hydrogène;t/an;2002;0.0
Auvergne;83;Sulfure d'hydrogène;t/an;2004;0.0
Auvergne;83;Sulfure d'hydrogène;t/an;2005;0.0
Auvergne;83;Sulfure d'hydrogène;t/an;2006;0.0
Auvergne;83;Sulfure d'hydrogène;t/an;2007;0.0
Auvergne;83;Sulfure d'hydrogène;t/an;2008;0.0
Auvergne;83;Sulfure d'hydrogène;t/an;2009;0.0
Auvergne;83;Trichloroéthylène;t/an;1999;ND
Auvergne;83;Trichloroéthylène;t/an;2000;ND
Auvergne;83;Trichloroéthylène;t/an;2001;ND
Auvergne;83;Trichloroéthylène;t/an;2002;ND
Auvergne;83;Trichloroéthylène;t/an;2004;ND
Auvergne;83;Trichloroéthylène;t/an;2005;ND
Auvergne;83;Trichloroéthylène;t/an;2006;5.792
Auvergne;83;Trichloroéthylène;t/an;2007;0.0
Auvergne;83;Trichloroéthylène;t/an;2008;0.0
Auvergne;83;Trichloroéthylène;t/an;2009;15.8
Basse Normandie;25;Dichloroéthane;t/an;1999;ND
Basse Normandie;25;Dichloroéthane;t/an;2000;ND
Basse Normandie;25;Dichloroéthane;t/an;2001;ND
Basse Normandie;25;Dichloroéthane;t/an;2002;ND
Basse Normandie;25;Dichloroéthane;t/an;2004;ND
Basse Normandie;25;Dichloroéthane;t/an;2005;ND
Basse Normandie;25;Dichloroéthane;t/an;2006;4.47
Basse Normandie;25;Dichloroéthane;t/an;2007;0.0
Basse Normandie;25;Dichloroéthane;t/an;2008;0.0
Basse Normandie;25;Dichloroéthane;t/an;2009;0.0
Basse Normandie;25;Acide cyanhydrique;t/an;1999;0.0
Basse Normandie;25;Acide cyanhydrique;t/an;2000;0.0
Basse Normandie;25;Acide cyanhydrique;t/an;2001;0.0
Basse Normandie;25;Acide cyanhydrique;t/an;2002;0.0
Basse Normandie;25;Acide cyanhydrique;t/an;2004;0.0
Basse Normandie;25;Acide cyanhydrique;t/an;2005;0.0
Basse Normandie;25;Acide cyanhydrique;t/an;2006;0.0
Basse Normandie;25;Acide cyanhydrique;t/an;2007;0.0
Basse Normandie;25;Acide cyanhydrique;t/an;2008;0.0
Basse Normandie;25;Acide cyanhydrique;t/an;2009;0.0
Basse Normandie;25;Ammoniac;t/an;1999;0.0
Basse Normandie;25;Ammoniac;t/an;2000;0.0
Basse Normandie;25;Ammoniac;t/an;2001;0.0
Basse Normandie;25;Ammoniac;t/an;2002;0.0
Basse Normandie;25;Ammoniac;t/an;2004;229.669
Basse Normandie;25;Ammoniac;t/an;2005;222.136
Basse Normandie;25;Ammoniac;t/an;2006;199.496
Basse Normandie;25;Ammoniac;t/an;2007;296.914
Basse Normandie;25;Ammoniac;t/an;2008;275.224
Basse Normandie;25;Ammoniac;t/an;2009;249.886
Basse Normandie;25;Arsenic;kg/an;1999;ND
Basse Normandie;25;Arsenic;kg/an;2000;ND
Basse Normandie;25;Arsenic;kg/an;2001;0.0
Basse Normandie;25;Arsenic;kg/an;2002;0.0
Basse Normandie;25;Arsenic;kg/an;2004;0.0
Basse Normandie;25;Arsenic;kg/an;2005;0.0
Basse Normandie;25;Arsenic;kg/an;2006;0.0
Basse Normandie;25;Arsenic;kg/an;2007;0.0
Basse Normandie;25;Arsenic;kg/an;2008;0.0
Basse Normandie;25;Arsenic;kg/an;2009;0.0
Basse Normandie;25;Benzène;t/an;1999;ND
Basse Normandie;25;Benzène;t/an;2000;ND
Basse Normandie;25;Benzène;t/an;2001;ND
Basse Normandie;25;Benzène;t/an;2002;ND
Basse Normandie;25;Benzène;t/an;2004;ND
Basse Normandie;25;Benzène;t/an;2005;ND
Basse Normandie;25;Benzène;t/an;2006;0.0
Basse Normandie;25;Benzène;t/an;2007;0.0
Basse Normandie;25;Benzène;t/an;2008;0.0
Basse Normandie;25;Benzène;t/an;2009;0.0
Basse Normandie;25;Cadmium;kg/an;1999;0.0
Basse Normandie;25;Cadmium;kg/an;2000;40.3
Basse Normandie;25;Cadmium;kg/an;2001;0.0
Basse Normandie;25;Cadmium;kg/an;2002;38.0
Basse Normandie;25;Cadmium;kg/an;2004;12.3
Basse Normandie;25;Cadmium;kg/an;2005;17.8
Basse Normandie;25;Cadmium;kg/an;2006;0.0
Basse Normandie;25;Cadmium;kg/an;2007;0.0
Basse Normandie;25;Cadmium;kg/an;2008;0.0
Basse Normandie;25;Cadmium;kg/an;2009;0.0
Basse Normandie;25;Chloroforme;kg/an;1999;ND
Basse Normandie;25;Chloroforme;kg/an;2000;ND
Basse Normandie;25;Chloroforme;kg/an;2001;ND
Basse Normandie;25;Chloroforme;kg/an;2002;ND
Basse Normandie;25;Chloroforme;kg/an;2004;ND
Basse Normandie;25;Chloroforme;kg/an;2005;ND
Basse Normandie;25;Chloroforme;kg/an;2006;6920.0
Basse Normandie;25;Chloroforme;kg/an;2007;0.0
Basse Normandie;25;Chloroforme;kg/an;2008;0.0
Basse Normandie;25;Chloroforme;kg/an;2009;0.0
Basse Normandie;25;Chlorure d'hydrogène;t/an;1999;0.0
Basse Normandie;25;Chlorure d'hydrogène;t/an;2000;0.0
Basse Normandie;25;Chlorure d'hydrogène;t/an;2001;0.0
Basse Normandie;25;Chlorure d'hydrogène;t/an;2002;0.0
Basse Normandie;25;Chlorure d'hydrogène;t/an;2004;0.0
Basse Normandie;25;Chlorure d'hydrogène;t/an;2005;0.0
Basse Normandie;25;Chlorure d'hydrogène;t/an;2006;0.0
Basse Normandie;25;Chlorure d'hydrogène;t/an;2007;0.0
Basse Normandie;25;Chlorure d'hydrogène;t/an;2008;0.0
Basse Normandie;25;Chlorure d'hydrogène;t/an;2009;0.0
Basse Normandie;25;Chlorure de vinyle monomère;t/an;1999;0.0
Basse Normandie;25;Chlorure de vinyle monomère;t/an;2000;0.0
Basse Normandie;25;Chlorure de vinyle monomère;t/an;2001;0.0
Basse Normandie;25;Chlorure de vinyle monomère;t/an;2002;0.0
Basse Normandie;25;Chlorure de vinyle monomère;t/an;2004;0.0
Basse Normandie;25;Chlorure de vinyle monomère;t/an;2005;0.0
Basse Normandie;25;Chlorure de vinyle monomère;t/an;2006;0.0
Basse Normandie;25;Chlorure de vinyle monomère;t/an;2007;0.0
Basse Normandie;25;Chlorure de vinyle monomère;t/an;2008;0.0
Basse Normandie;25;Chlorure de vinyle monomère;t/an;2009;0.0
Basse Normandie;25;Composés Organiques Volatils non méthaniques;t/an;1999;0.0
Basse Normandie;25;Composés Organiques Volatils non méthaniques;t/an;2000;0.0
Basse Normandie;25;Composés Organiques Volatils non méthaniques;t/an;2001;1368.0
Basse Normandie;25;Composés Organiques Volatils non méthaniques;t/an;2002;2425.147
Basse Normandie;25;Composés Organiques Volatils non méthaniques;t/an;2004;2494.677
Basse Normandie;25;Composés Organiques Volatils non méthaniques;t/an;2005;2391.853
Basse Normandie;25;Composés Organiques Volatils non méthaniques;t/an;2006;2684.174
Basse Normandie;25;Composés Organiques Volatils non méthaniques;t/an;2007;3038.397
Basse Normandie;25;Composés Organiques Volatils non méthaniques;t/an;2008;2703.167
Basse Normandie;25;Composés Organiques Volatils non méthaniques;t/an;2009;1668.313
Basse Normandie;25;Dichlorométhane;t/an;1999;ND
Basse Normandie;25;Dichlorométhane;t/an;2000;ND
Basse Normandie;25;Dichlorométhane;t/an;2001;0.0
Basse Normandie;25;Dichlorométhane;t/an;2002;0.0
Basse Normandie;25;Dichlorométhane;t/an;2004;0.0
Basse Normandie;25;Dichlorométhane;t/an;2005;11.553
Basse Normandie;25;Dichlorométhane;t/an;2006;180.19
Basse Normandie;25;Dichlorométhane;t/an;2007;68.59
Basse Normandie;25;Dichlorométhane;t/an;2008;26.743
Basse Normandie;25;Dichlorométhane;t/an;2009;9.203
Basse Normandie;25;Dioxyde de carbone;t/an;1999;ND
Basse Normandie;25;Dioxyde de carbone;t/an;2000;ND
Basse Normandie;25;Dioxyde de carbone;t/an;2001;0.0
Basse Normandie;25;Dioxyde de carbone;t/an;2002;686923.164
Basse Normandie;25;Dioxyde de carbone;t/an;2004;874767.546
Basse Normandie;25;Dioxyde de carbone;t/an;2005;851718.861
Basse Normandie;25;Dioxyde de carbone;t/an;2006;904141.007
Basse Normandie;25;Dioxyde de carbone;t/an;2007;935323.036
Basse Normandie;25;Dioxyde de carbone;t/an;2008;875665.004
Basse Normandie;25;Dioxyde de carbone;t/an;2009;822639.746
Basse Normandie;25;Fluorure d'hydrogène;t/an;1999;0.0
Basse Normandie;25;Fluorure d'hydrogène;t/an;2000;0.0
Basse Normandie;25;Fluorure d'hydrogène;t/an;2001;0.0
Basse Normandie;25;Fluorure d'hydrogène;t/an;2002;0.0
Basse Normandie;25;Fluorure d'hydrogène;t/an;2004;0.0
Basse Normandie;25;Fluorure d'hydrogène;t/an;2005;0.0
Basse Normandie;25;Fluorure d'hydrogène;t/an;2006;0.0
Basse Normandie;25;Fluorure d'hydrogène;t/an;2007;0.0
Basse Normandie;25;Fluorure d'hydrogène;t/an;2008;0.0
Basse Normandie;25;Fluorure d'hydrogène;t/an;2009;0.0
Basse Normandie;25;Mercure;kg/an;1999;0.0
Basse Normandie;25;Mercure;kg/an;2000;64.8
Basse Normandie;25;Mercure;kg/an;2001;0.0
Basse Normandie;25;Mercure;kg/an;2002;13.0
Basse Normandie;25;Mercure;kg/an;2004;38.1
Basse Normandie;25;Mercure;kg/an;2005;11.2
Basse Normandie;25;Mercure;kg/an;2006;10.15
Basse Normandie;25;Mercure;kg/an;2007;0.0
Basse Normandie;25;Mercure;kg/an;2008;0.0
Basse Normandie;25;Mercure;kg/an;2009;0.0
Basse Normandie;25;Monoxyde de carbone;t/an;1999;0.0
Basse Normandie;25;Monoxyde de carbone;t/an;2000;0.0
Basse Normandie;25;Monoxyde de carbone;t/an;2001;0.0
Basse Normandie;25;Monoxyde de carbone;t/an;2002;510.0
Basse Normandie;25;Monoxyde de carbone;t/an;2004;0.0
Basse Normandie;25;Monoxyde de carbone;t/an;2005;0.0
Basse Normandie;25;Monoxyde de carbone;t/an;2006;0.0
Basse Normandie;25;Monoxyde de carbone;t/an;2007;0.0
Basse Normandie;25;Monoxyde de carbone;t/an;2008;0.0
Basse Normandie;25;Monoxyde de carbone;t/an;2009;0.0
Basse Normandie;25;Oxyde d'azote (NO2 compris);t/an;1999;0.0
Basse Normandie;25;Oxyde d'azote (NO2 compris);t/an;2000;0.0
Basse Normandie;25;Oxyde d'azote (NO2 compris);t/an;2001;871.0
Basse Normandie;25;Oxyde d'azote (NO2 compris);t/an;2002;1010.878
Basse Normandie;25;Oxyde d'azote (NO2 compris);t/an;2004;1114.974
Basse Normandie;25;Oxyde d'azote (NO2 compris);t/an;2005;1152.578
Basse Normandie;25;Oxyde d'azote (NO2 compris);t/an;2006;887.102
Basse Normandie;25;Oxyde d'azote (NO2 compris);t/an;2007;821.135
Basse Normandie;25;Oxyde d'azote (NO2 compris);t/an;2008;754.048
Basse Normandie;25;Oxyde d'azote (NO2 compris);t/an;2009;579.556
Basse Normandie;25;Oxydes de soufre;t/an;1999;0.0
Basse Normandie;25;Oxydes de soufre;t/an;2000;0.0
Basse Normandie;25;Oxydes de soufre;t/an;2001;2103.09
Basse Normandie;25;Oxydes de soufre;t/an;2002;1984.333
Basse Normandie;25;Oxydes de soufre;t/an;2004;703.961
Basse Normandie;25;Oxydes de soufre;t/an;2005;714.146
Basse Normandie;25;Oxydes de soufre;t/an;2006;611.323
Basse Normandie;25;Oxydes de soufre;t/an;2007;582.299
Basse Normandie;25;Oxydes de soufre;t/an;2008;478.376
Basse Normandie;25;Oxydes de soufre;t/an;2009;303.034
Basse Normandie;25;Perchloroéthylène;t/an;1999;ND
Basse Normandie;25;Perchloroéthylène;t/an;2000;ND
Basse Normandie;25;Perchloroéthylène;t/an;2001;ND
Basse Normandie;25;Perchloroéthylène;t/an;2002;ND
Basse Normandie;25;Perchloroéthylène;t/an;2004;ND
Basse Normandie;25;Perchloroéthylène;t/an;2005;ND
Basse Normandie;25;Perchloroéthylène;t/an;2006;6.274
Basse Normandie;25;Perchloroéthylène;t/an;2007;2.75
Basse Normandie;25;Perchloroéthylène;t/an;2008;3.774
Basse Normandie;25;Perchloroéthylène;t/an;2009;0.0
Basse Normandie;25;Plomb (et ses composés);kg/an;1999;0.0
Basse Normandie;25;Plomb (et ses composés);kg/an;2000;0.0
Basse Normandie;25;Plomb (et ses composés);kg/an;2001;0.0
Basse Normandie;25;Plomb (et ses composés);kg/an;2002;0.0
Basse Normandie;25;Plomb (et ses composés);kg/an;2004;0.0
Basse Normandie;25;Plomb (et ses composés);kg/an;2005;0.0
Basse Normandie;25;Plomb (et ses composés);kg/an;2006;0.0
Basse Normandie;25;Plomb (et ses composés);kg/an;2007;0.0
Basse Normandie;25;Plomb (et ses composés);kg/an;2008;0.0
Basse Normandie;25;Plomb (et ses composés);kg/an;2009;0.0
Basse Normandie;25;Poussières;t/an;1999;0.0
Basse Normandie;25;Poussières;t/an;2000;0.0
Basse Normandie;25;Poussières;t/an;2001;0.0
Basse Normandie;25;Poussières;t/an;2002;0.0
Basse Normandie;25;Poussières;t/an;2004;0.0
Basse Normandie;25;Poussières;t/an;2005;0.0
Basse Normandie;25;Poussières;t/an;2006;0.0
Basse Normandie;25;Poussières;t/an;2007;0.0
Basse Normandie;25;Poussières;t/an;2008;0.0
Basse Normandie;25;Poussières;t/an;2009;0.0
Basse Normandie;25;Protoxyde d'azote;t/an;1999;ND
Basse Normandie;25;Protoxyde d'azote;t/an;2000;ND
Basse Normandie;25;Protoxyde d'azote;t/an;2001;0.0
Basse Normandie;25;Protoxyde d'azote;t/an;2002;0.0
Basse Normandie;25;Protoxyde d'azote;t/an;2004;0.0
Basse Normandie;25;Protoxyde d'azote;t/an;2005;11.475
Basse Normandie;25;Protoxyde d'azote;t/an;2006;0.0
Basse Normandie;25;Protoxyde d'azote;t/an;2007;29.9
Basse Normandie;25;Protoxyde d'azote;t/an;2008;75.9
Basse Normandie;25;Protoxyde d'azote;t/an;2009;62.0
Basse Normandie;25;Sulfure d'hydrogène;t/an;1999;0.0
Basse Normandie;25;Sulfure d'hydrogène;t/an;2000;0.0
Basse Normandie;25;Sulfure d'hydrogène;t/an;2001;0.0
Basse Normandie;25;Sulfure d'hydrogène;t/an;2002;0.0
Basse Normandie;25;Sulfure d'hydrogène;t/an;2004;3.21
Basse Normandie;25;Sulfure d'hydrogène;t/an;2005;0.0
Basse Normandie;25;Sulfure d'hydrogène;t/an;2006;0.0
Basse Normandie;25;Sulfure d'hydrogène;t/an;2007;0.0
Basse Normandie;25;Sulfure d'hydrogène;t/an;2008;0.0
Basse Normandie;25;Sulfure d'hydrogène;t/an;2009;0.0
Basse Normandie;25;Trichloroéthylène;t/an;1999;ND
Basse Normandie;25;Trichloroéthylène;t/an;2000;ND
Basse Normandie;25;Trichloroéthylène;t/an;2001;ND
Basse Normandie;25;Trichloroéthylène;t/an;2002;ND
Basse Normandie;25;Trichloroéthylène;t/an;2004;ND
Basse Normandie;25;Trichloroéthylène;t/an;2005;ND
Basse Normandie;25;Trichloroéthylène;t/an;2006;24.461
Basse Normandie;25;Trichloroéthylène;t/an;2007;29.83
Basse Normandie;25;Trichloroéthylène;t/an;2008;27.189
Basse Normandie;25;Trichloroéthylène;t/an;2009;12.264
Bourgogne;26;Dichloroéthane;t/an;1999;ND
Bourgogne;26;Dichloroéthane;t/an;2000;ND
Bourgogne;26;Dichloroéthane;t/an;2001;ND
Bourgogne;26;Dichloroéthane;t/an;2002;ND
Bourgogne;26;Dichloroéthane;t/an;2004;ND
Bourgogne;26;Dichloroéthane;t/an;2005;ND
Bourgogne;26;Dichloroéthane;t/an;2006;0.0
Bourgogne;26;Dichloroéthane;t/an;2007;0.0
Bourgogne;26;Dichloroéthane;t/an;2008;0.0
Bourgogne;26;Dichloroéthane;t/an;2009;0.0
Bourgogne;26;Acide cyanhydrique;t/an;1999;0.0
Bourgogne;26;Acide cyanhydrique;t/an;2000;0.0
Bourgogne;26;Acide cyanhydrique;t/an;2001;0.0
Bourgogne;26;Acide cyanhydrique;t/an;2002;0.0
Bourgogne;26;Acide cyanhydrique;t/an;2004;0.0
